segment_id,start,end,speaker_id,transcript,asr_confidence
96,577.75,579.17,SPEAKER_03,"B, C, D, E, F.",0.8574
97,580.73,583.0,SPEAKER_03,This is where I realized how tiny I actually am.,0.7274
98,584.46,585.34,SPEAKER_03,"Just right, Smalley.",0.6573
99,586.4,587.1,SPEAKER_03,Criteria.,0.931
100,591.21,592.07,SPEAKER_03,And rating.,0.869
101,595.9,600.26,SPEAKER_03,"Actually, it might be an idea if we each did give our own individual rating and we could take an average at the end.",0.8617
102,600.3,600.86,SPEAKER_03,How about that?,0.8617
103,600.92,602.85,SPEAKER_03,"Yeah, so you can...",0.3612
104,602.87,607.96,SPEAKER_03,"So I'll just separate the ratings by your bleaks and if we go one, two, three, four, we know who's who.",0.9043
105,608.4,608.5,SPEAKER_00,Yeah.,0.2
106,616.02,621.07,SPEAKER_03,"Okay, criteria A, the fancy look and feel.",0.8286
107,621.57,626.65,SPEAKER_03,"How do we feel about this prototype model relating to fancy, it is a fancy look and feel.",0.8982
108,626.82,628.46,SPEAKER_03,"One is true, seven is false.",0.8355
109,628.94,631.4,SPEAKER_03,My own rating for that would be a two.,0.9384
110,632.64,633.99,SPEAKER_03,One is true and seven is false.,0.7977
111,637.19,637.65,SPEAKER_02,I would agree.,0.3003
112,638.77,642.3,SPEAKER_00,"Yeah, I'd probably put it.",0.5336
113,642.95,645.48,SPEAKER_00,"Two, yeah, two or three?",0.8298
114,645.78,646.74,SPEAKER_00,"No, three, three.",0.8153
115,647.0,647.26,SPEAKER_03,Okay.,0.606
116,649.58,650.66,SPEAKER_03,I would say two.,0.3758
117,653.23,653.47,SPEAKER_01,Two.,0.485
118,653.49,654.61,SPEAKER_03,I would say four.,0.5697
119,654.97,655.39,SPEAKER_03,"Four, okay.",0.5795
120,656.13,656.85,SPEAKER_03,I think those up.,0.714
121,656.93,661.06,SPEAKER_03,"We've got six and a five, 11 divided by four is what?",0.9179
122,662.32,663.12,SPEAKER_03,Two and three quarters?,0.3515
123,663.26,663.42,SPEAKER_01,Yeah.,0.221
124,663.46,666.26,SPEAKER_03,Two and three quarters?,0.5395
125,667.65,668.19,SPEAKER_01,I think yeah.,0.7283
126,668.55,669.55,SPEAKER_01,"Yeah, yeah.",0.4835
127,669.57,669.87,SPEAKER_03,Okay.,0.503
128,671.91,673.47,SPEAKER_03,"2.75, there we go.",0.7095
129,674.81,675.21,SPEAKER_03,Okay.,0.658
130,675.23,680.92,SPEAKER_03,"Criteria B, Criterion B. Technologically innovative.",0.8983
131,680.94,683.21,SPEAKER_03,I would give that A3.,0.8762
132,686.55,687.03,SPEAKER_00,I'd give it a 1.,0.5992
133,687.17,687.35,SPEAKER_00,Okay.,0.421
134,689.01,690.8,SPEAKER_03,Not that you're biased.,0.806
135,690.82,691.76,SPEAKER_00,"No, no, not at all.",0.371
136,692.16,692.72,SPEAKER_03,The designer.,0.7475
137,696.15,696.57,SPEAKER_03,A 2.,0.7225
138,698.84,699.76,SPEAKER_01,"Oh, sorry.",0.792
139,699.82,700.42,SPEAKER_01,I got it wrong.,0.8248
140,701.33,702.55,SPEAKER_01,"The first one rating, I'm sorry.",0.7303
141,703.03,704.19,SPEAKER_01,Can you just make it two?,0.653
142,705.37,705.87,SPEAKER_01,The average?,0.786
143,706.45,707.59,SPEAKER_01,"Yeah, I just thought it the other way.",0.3545
144,707.61,709.29,SPEAKER_03,You want your rating to be a two?,0.4685
145,710.43,711.18,SPEAKER_03,Is that what you're saying?,0.7196
146,711.24,715.06,SPEAKER_01,"Yeah, I just got it.",0.4794
147,715.08,716.68,SPEAKER_03,So I'll work out the average for that again at the end.,0.6717
148,716.7,717.98,SPEAKER_03,It's a very slightly altered.,0.6786
149,719.73,722.01,SPEAKER_03,OK. And we're just waiting for your rating.,0.661
150,722.05,723.41,SPEAKER_03,2.5 for that one.,0.7368
151,723.43,724.09,SPEAKER_03,"2.5, OK.",0.7425
152,727.53,730.49,SPEAKER_03,"Losing one decimal, please.",0.7915
153,731.13,734.08,SPEAKER_03,"So you're rating for this one path two, okay.",0.8077
154,735.92,739.08,SPEAKER_03,"So that is eight, that brings it down to two, nice and simple.",0.7648
155,739.64,739.92,SPEAKER_03,Yeah.,0.603
156,741.66,748.35,SPEAKER_03,"Okay, ease of use, easy to use based on what you've said there, I would say one.",0.7877
157,749.21,749.45,SPEAKER_03,True.,0.842
158,753.15,754.3,SPEAKER_00,Two.,0.682
159,758.51,759.85,SPEAKER_02,I would say a two.,0.6636
160,760.41,764.48,SPEAKER_02,Two.,0.534
161,766.48,768.12,SPEAKER_03,I should have said a two to make the arithmetic.,0.8219
162,770.81,774.43,SPEAKER_03,We'll just put almost two because I'm not going to get into silly decimal places.,0.6845
163,776.02,780.4,SPEAKER_03,"If we want to really bring it down, we can do later.",0.8879
164,781.04,784.92,SPEAKER_03,"Now we're looking at, it incorporates current fashion trends.",0.8176
165,784.94,792.97,SPEAKER_03,Now that's particularly in relation to our market research findings about the spongy texture to the exterior and the fruit and vegetable design colours.,0.8763
166,793.63,793.85,SPEAKER_00,Yeah.,0.633
167,794.57,794.87,SPEAKER_03,Right.,0.869
168,795.47,801.18,SPEAKER_03,"So I'm just thinking before I give it my rating, you were limited in the use of materials for your prototype here.",0.9014
169,801.28,801.6,SPEAKER_03,Yeah.,0.677
170,801.62,804.5,SPEAKER_03,Is this actually going to be the colours that you would use?,0.7059
171,804.56,806.3,SPEAKER_00,"No, the base colour was",0.6536
172,806.28,821.12,SPEAKER_00,"White or light blue, but the changeable faces would allow you to get basically any one of a number of colours that it's full of customers.",0.8458
173,821.24,826.03,SPEAKER_00,And the spongy feel is no problem with that.,0.7371
174,826.05,832.38,SPEAKER_00,"No, no, because the spongy feel would be in the rubber that you put around it.",0.7899
175,832.98,834.96,SPEAKER_00,Otherwise it's just hard plastic.,0.862
176,834.99,836.81,SPEAKER_03,"In that case, it's got to be a one for me.",0.8304
177,838.01,839.62,SPEAKER_00,"Yeah, I'll give it a one as well.",0.5917
178,840.54,847.25,SPEAKER_03,"Everybody, OK. That part was nice and easy.",0.823
179,848.49,853.08,SPEAKER_03,"Moving on to, does the design minimize repetitive strain injury?",0.7942
180,854.97,857.11,SPEAKER_03,I don't think we've really touched on that a lot.,0.763
181,857.15,857.89,SPEAKER_03,We've discussed it.,0.911
182,857.91,863.14,SPEAKER_03,We haven't really come up with anything that we felt could feasibly reduce that.,0.8836
183,863.16,868.99,SPEAKER_03,"We've talked about pointers, but the very use of a remote control, if you're someone who's zapping, who's sitting like that, we found so many people did.",0.7883
184,869.38,871.39,SPEAKER_03,How do you minimize that in such a small device?,0.717
185,871.41,879.68,SPEAKER_02,"Well, the type of button that we're going to use in the bottom half, the material, it's meant to be.",0.7563
186,881.9,887.93,SPEAKER_02,"Maybe because it's slightly, with the size that we've got, it's quite small, but with the amount of stuff we're putting on it, isn't that much.",0.8015
187,887.97,895.19,SPEAKER_02,"So maybe because there's more space, it's not kind of moving around to hit accurately the buttons in between.",0.728
188,895.39,898.02,SPEAKER_02,"It's quite obvious, just big buttons.",0.888
189,898.36,902.82,SPEAKER_03,I think I'm going to have to be neutral on that and give it a four.,0.5319
190,905.64,909.65,SPEAKER_00,"Yeah, I'd go for a five actually.",0.4117
191,911.48,922.69,SPEAKER_03,So that's 4.25.,0.6467
192,925.61,929.43,SPEAKER_03,"And finally, last but not least, easy to locate.",0.8252
193,929.47,930.98,SPEAKER_03,So we talked about voice recognition.,0.81
194,931.0,932.08,SPEAKER_03,We talked about a beeper.,0.9086
195,932.12,933.94,SPEAKER_03,"Have we really, have the designers come to any?",0.6787
196,934.6,937.35,SPEAKER_00,"Yeah, it was a voice recognition.",0.6928
197,937.4,938.73,SPEAKER_03,It was the idea thing.,0.7574
198,940.51,942.15,SPEAKER_03,And we're happy with the costs on that.,0.7261
199,942.49,944.36,SPEAKER_03,That is going to be a little cost-wise.,0.3453
200,944.38,945.32,SPEAKER_00,"Yeah, that's feasible.",0.4363
201,945.54,946.4,SPEAKER_03,That sounds good then.,0.9197
202,946.5,951.45,SPEAKER_03,"I'd go for, we can adjust the volume on that just as we could volume on TV.",0.8547
203,951.47,952.43,SPEAKER_00,I think it would.,0.4597
204,952.47,955.41,SPEAKER_03,Sometimes in the other room or TVs in different rooms.,0.7499
205,956.0,961.35,SPEAKER_00,"I think it would probably be a standard, it would be a standard, it would be quite loud.",0.7827
206,962.49,963.84,SPEAKER_00,So it would be a standard.,0.6447
207,963.86,969.33,SPEAKER_02,And if you didn't hear it in the room you were standing in then you realised it wasn't in that room.,0.6792
208,970.75,971.55,SPEAKER_02,That's the one for me.,0.846
209,972.36,976.3,SPEAKER_03,"Yeah, one.",0.7535
210,977.68,981.99,SPEAKER_00,I do realise that we might be being fairly biased because it isn't a product.,0.4834
211,983.13,985.81,SPEAKER_03,"So, how do we feel about this?",0.8539
212,985.85,989.94,SPEAKER_03,We've got the highest rating of meeting the specifications.,0.8739
213,989.96,994.61,SPEAKER_03,That is definitely true for two of the six criteria there.,0.9203
214,995.14,1000.77,SPEAKER_03,That is for incorporates current fashion trends and is easy to locate.,0.8588
215,1000.75,1009.67,SPEAKER_03,"The lowest rating we've got, which is really not terribly low, it's close around neutral, is for the minimisation of repetitive strain injury.",0.8558
216,1011.25,1019.62,SPEAKER_03,"Do we feel on the basis of these evaluation findings that we can go ahead and now produce this as a prototype and market it, or do we have to make further modifications?",0.8949
217,1021.36,1022.16,SPEAKER_03,I don't think so.,0.8367
218,1023.04,1040.86,SPEAKER_03,I think for most of those ratings it's high enough at the upper end of the scale for us to go ahead with that and I really doubt if on the basis of current technology and our current capabilities we could actually do much more apart from having a huge big team.,0.7556
219,1042.86,1045.05,SPEAKER_03,I hope that's clear to the team.,0.7741
220,1045.07,1051.19,SPEAKER_03,Is there anything you would like to ask me about the findings before I sum up?,0.7692
221,1052.73,1055.69,SPEAKER_03,"Okay, thank you.",0.6633
222,1065.0,1067.22,SPEAKER_02,"Okay, I've got finance here now.",0.587
223,1067.24,1069.33,SPEAKER_02,I'm going to plug this in so you can all see it.,0.6368
224,1069.9,1072.65,SPEAKER_02,That's okay.,0.5355
225,1078.86,1081.96,SPEAKER_00,You want me to want to plug that?,0.4005
226,1096.74,1109.26,SPEAKER_01,Right.,0.797
227,1110.74,1112.69,SPEAKER_02,Okay.,0.319
228,1112.71,1116.67,SPEAKER_02,Now I presume that Scream will go blind.,0.6775
229,1118.0,1119.74,SPEAKER_02,"That, um,",0.8535
230,1125.96,1126.75,SPEAKER_02,Okay.,0.552
231,1126.77,1131.15,SPEAKER_02,We just type numbers into this and we come out with the final value.,0.7124
232,1132.23,1135.18,SPEAKER_02,So are we still on for kinetic?,0.8966
233,1135.2,1135.5,SPEAKER_00,Yeah.,0.642
234,1136.3,1136.66,SPEAKER_02,Okay.,0.725
235,1137.22,1138.97,SPEAKER_02,So it would have been handy to have this at the beginning.,0.6433
236,1140.59,1142.01,SPEAKER_02,It might have influenced our choice.,0.9137
237,1145.18,1145.4,SPEAKER_02,Right.,0.806
238,1145.52,1148.52,SPEAKER_02,What's happening with the electronics?,0.8408
239,1148.54,1151.89,SPEAKER_00,It was regular chip on print and,0.7553
240,1157.94,1159.53,SPEAKER_00,"Oh, no, no, no.",0.6418
241,1161.37,1165.62,SPEAKER_00,You've put in three for the number of kinetic cells.,0.9079
242,1165.65,1168.6,SPEAKER_00,There should just be one in the top.,0.8928
243,1168.72,1169.4,SPEAKER_00,It's the number.,0.8387
244,1170.14,1170.68,SPEAKER_02,"Oh, right.",0.7165
245,1170.8,1171.18,SPEAKER_02,OK.,0.805
246,1172.46,1175.21,SPEAKER_00,Thanks.,0.799
247,1175.29,1176.77,SPEAKER_00,So would it be two?,0.5468
248,1177.03,1179.23,SPEAKER_00,"No, one reg.",0.8777
249,1179.9,1180.7,SPEAKER_02,One chip?,0.55
250,1180.72,1183.82,SPEAKER_00,"Yeah, one of them and one sample sensor and sample speaker.",0.8208
251,1183.94,1184.42,SPEAKER_02,OK.,0.756
252,1187.61,1188.21,SPEAKER_00,Yeah.,0.453
253,1188.23,1189.57,SPEAKER_00,And they're double curved.,0.5162
254,1189.59,1189.81,SPEAKER_00,No.,0.826
255,1191.13,1191.56,SPEAKER_02,Single curved.,0.3425
256,1191.58,1192.96,SPEAKER_02,One double curve.,0.289
257,1192.98,1194.2,SPEAKER_00,"Two, because it's two.",0.4005
258,1194.86,1196.96,SPEAKER_02,"But it has a slightly flattened bottom, so it can sit.",0.6133
259,1197.3,1198.51,SPEAKER_02,So what's a single curve?,0.6698
260,1198.53,1201.53,SPEAKER_00,"Yeah, I'd say it was a flat bottom with one curve.",0.6405
261,1201.55,1203.41,SPEAKER_00,"Yeah, I think it's single curved.",0.5437
262,1203.43,1204.77,SPEAKER_02,So just one double.,0.4822
263,1204.79,1205.82,SPEAKER_00,One double curved.,0.7047
264,1206.26,1207.08,SPEAKER_00,Yeah.,0.344
265,1207.1,1207.5,SPEAKER_00,And what?,0.734
266,1207.56,1208.28,SPEAKER_00,"No, because one.",0.641
267,1208.3,1208.7,SPEAKER_00,Big and rubble.,0.4677
268,1208.96,1210.36,SPEAKER_00,"Yeah, one's double curved.",0.7183
269,1210.52,1211.7,SPEAKER_00,And then the other one's.,0.7458
270,1211.72,1214.53,SPEAKER_03,"But it's slightly flattened at the bottom, so it doesn't roll over.",0.5012
271,1216.97,1218.65,SPEAKER_02,Plastic.,0.641
272,1218.8,1220.36,SPEAKER_02,"Plastic and rubber, haven't we?",0.598
273,1220.62,1221.06,SPEAKER_01,Yeah.,0.666
274,1221.08,1221.86,SPEAKER_01,Yeah.,0.676
275,1221.88,1224.19,SPEAKER_01,Plastic one and maybe about 0.5.,0.7523
276,1225.11,1230.98,SPEAKER_01,"I think rubber, since it's being used just as a casing, we can put 0.5.",0.7769
277,1232.31,1233.29,SPEAKER_02,Do you think?,0.7547
278,1233.55,1238.05,SPEAKER_01,"Yeah, because I think it allows 0.5 here.",0.6436
279,1238.07,1238.79,SPEAKER_01,We can use that.,0.8905
280,1240.77,1242.56,SPEAKER_03,What does it mean if you put 0.5 for that?,0.787
281,1242.58,1244.6,SPEAKER_01,Means we are not using a lot of rubber actually.,0.7385
282,1244.94,1249.69,SPEAKER_01,It would be like saying we're using a very low quantity of rubber compared to plastic.,0.6386
283,1250.74,1252.56,SPEAKER_02,"See, it says case material.",0.8896
284,1254.08,1257.37,SPEAKER_02,So we're not actually using plastic in the case.,0.7903
285,1257.38,1260.87,SPEAKER_00,"No, no, that's an extra.",0.5626
286,1260.95,1266.23,SPEAKER_00,So that shouldn't be actually on there because that's not incorporated in the cost of the remote.,0.6775
287,1266.41,1267.3,SPEAKER_00,You get...,0.8555
288,1267.32,1271.32,SPEAKER_03,"But it's going to be part of the total cost and there's nowhere else we can put that in, is there?",0.7305
289,1271.74,1274.34,SPEAKER_03,There's nowhere else we can code for the rubber used in the casing.,0.8556
290,1274.92,1276.85,SPEAKER_03,So do we not have to account for it in the cost somewhere there?,0.6496
291,1278.4,1283.5,SPEAKER_02,"Okay, we'll just put it in as half.",0.7836
292,1283.52,1283.83,SPEAKER_02,Okay.,0.474
293,1283.87,1286.37,SPEAKER_02,We should just put it in as one because plastic is zero anyway.,0.7875
294,1286.41,1287.53,SPEAKER_00,"Yeah, okay.",0.607
295,1289.47,1291.08,SPEAKER_02,And we don't stick with anyone's tools.,0.3929
296,1292.34,1293.32,SPEAKER_02,"Okay, special color.",0.8487
297,1293.34,1293.96,SPEAKER_02,Do we need that?,0.5697
298,1294.56,1299.39,SPEAKER_03,"We might do, if we go for some of the more exotic aubergines and such light colors.",0.7017
299,1300.63,1301.33,SPEAKER_02,Interface.,0.923
300,1302.19,1302.77,SPEAKER_00,Push button.,0.763
301,1304.29,1308.32,SPEAKER_00,"Yeah, the push buttons one and LC display one.",0.725
302,1309.62,1312.2,SPEAKER_00,One button.,0.798
303,1371.92,1373.6,SPEAKER_01,I think we could change the battery also.,0.7056
304,1373.62,1377.47,SPEAKER_01,"Instead of going for kinetic, how about going for a standard battery?",0.6209
305,1377.55,1381.38,SPEAKER_03,"If you click off that square now, it's not made any difference.",0.7621
306,1382.34,1389.99,SPEAKER_03,It's on curved completely and just actually making the rubber case the curved thing.,0.8599
307,1390.01,1391.73,SPEAKER_03,Is that going to make a difference?,0.7059
308,1391.75,1392.73,SPEAKER_01,On curved flat.,0.7767
309,1395.7,1397.08,SPEAKER_03,"Oh, it's not made any difference, huh?",0.6007
310,1397.47,1405.02,SPEAKER_00,"No, you've got to click off to calculate it again.",0.7713
311,1406.3,1416.59,SPEAKER_00,"You might be assuming that that is in euros, it could be in dollars, and then it would be fine because the exchange rate would make it about $20.",0.6815
312,1416.61,1419.46,SPEAKER_02,Is there anything on the game that we haven't been dealing with dollars though?,0.4922
313,1420.18,1421.1,SPEAKER_01,I think it's the new one.,0.5595
314,1421.24,1426.77,SPEAKER_02,"Okay, so the highest we've got is the electronics here.",0.7149
315,1427.42,1436.67,SPEAKER_03,"If we moved away from our much-loved idea of a kinetic battery and just made it standard batteries, would that make a huge difference?",0.6659
316,1436.69,1439.66,SPEAKER_00,"Yeah, the standard, it would make one difference.",0.6024
317,1440.24,1443.06,SPEAKER_00,"The biggest one would be taking away, if you took away.",0.9172
318,1444.28,1447.01,SPEAKER_01,What I feel is customers never said anything about the battery and all.,0.6592
319,1447.03,1447.61,SPEAKER_01,It's internal.,0.732
320,1447.63,1448.69,SPEAKER_01,Nobody looks into the battery.,0.8092
321,1448.71,1448.89,SPEAKER_01,Yeah.,0.589
322,1449.47,1452.26,SPEAKER_01,"But shape and color, that's something we should take away.",0.6584
323,1452.39,1457.34,SPEAKER_00,"If you take away the voice, I don't like to say it, but if you take away the voice recognition, then you've got it.",0.6212
324,1458.62,1460.2,SPEAKER_01,What's that special form?,0.6715
325,1461.73,1462.97,SPEAKER_03,Do we see what difference it makes?,0.7029
326,1463.01,1465.79,SPEAKER_00,"Where's the... Yeah, no, because... Where's the voice recognition?",0.5079
327,1465.81,1468.69,SPEAKER_00,It's samples sensor sample speaker.,0.7486
328,1468.79,1469.38,SPEAKER_00,"Right, okay.",0.329
329,1469.39,1471.0,SPEAKER_00,"Took away that, they'll make it 12.35.",0.7737
330,1472.16,1473.36,SPEAKER_02,"Well, the kinetic is three.",0.7982
331,1473.7,1476.4,SPEAKER_02,"If we change it to the battery, it's... That's minus three.",0.8155
332,1477.54,1480.19,SPEAKER_00,"Yeah, but you've minus three plus two.",0.6104
333,1480.41,1480.83,SPEAKER_02,"Oh, right.",0.5245
334,1482.21,1484.29,SPEAKER_02,Keeps things zero.,0.2987
335,1489.15,1490.93,SPEAKER_02,We can do it some other way.,0.846
336,1490.95,1493.11,SPEAKER_02,It doesn't have to be voice recognition.,0.7671
337,1493.15,1500.14,SPEAKER_02,We could do the voice recognition for business class or something like an upgraded version.,0.8279
338,1500.16,1502.63,SPEAKER_02,You could choose to have it or not.,0.5757
339,1504.17,1511.34,SPEAKER_00,I don't see why we have to sell it for 25 years now because they were saying they were quite willing to pay more for a better product.,0.7425
340,1511.81,1513.23,SPEAKER_03,But we're still working to...,0.7132
