segment_id,start,end,speaker_id,transcript,asr_confidence
74,190.5,193.5,SPEAKER_00,of clamshell design and,0.7384
75,192.0,195.0,SPEAKER_00,design and the top,0.7384
76,193.5,196.5,SPEAKER_00,the top LCD screen,0.7384
77,195.0,198.0,SPEAKER_00,LCD screen that you,0.7384
78,196.5,199.5,SPEAKER_00,that you can see,0.7384
79,198.0,201.0,SPEAKER_00,can see there would,0.7384
80,199.5,202.5,SPEAKER_00,there would be sort,0.7384
81,201.0,204.0,SPEAKER_00,be sort of,0.7384
82,202.5,205.5,SPEAKER_00,of How do you say it? The black and,0.546
83,204.0,207.0,SPEAKER_00,"How do you say it? The black and white touchscreen? Yeah, yeah,",0.5463
84,205.5,208.5,SPEAKER_00,"and white touchscreen? Yeah, yeah, it would be sort",0.5586
85,207.0,210.0,SPEAKER_00,it would be sort of inset into the,0.7392
86,208.5,211.5,SPEAKER_00,of inset into the top and the,0.7392
87,210.0,213.0,SPEAKER_00,top and the buttons at the bottom,0.7392
88,211.5,214.5,SPEAKER_00,"buttons at the bottom would, so fully closed,",0.7392
89,213.0,216.0,SPEAKER_00,"would, so fully closed, flat. Oh, right. Yeah.",0.6694
90,214.5,217.5,SPEAKER_00,"flat. Oh, right. Yeah. Yeah.",0.6643
91,216.0,219.0,SPEAKER_00,Yeah. And working,0.7108
92,217.5,220.5,SPEAKER_00,And working on the,0.8373
93,219.0,222.0,SPEAKER_00,"on the inside, we've",0.8373
94,220.5,223.5,SPEAKER_00,"inside, we've already decided on",0.8373
95,222.0,225.0,SPEAKER_00,already decided on the kinetic,0.8373
96,223.5,226.5,SPEAKER_00,"the kinetic batteries, which Actually",0.7907
97,225.0,228.0,SPEAKER_00,"batteries, which Actually thinking about it now, you could",0.7907
98,226.5,229.5,SPEAKER_00,"thinking about it now, you could also probably attach to the",0.744
99,228.0,231.0,SPEAKER_00,"also probably attach to the flipping open and shut as well,",0.744
100,229.5,232.5,SPEAKER_00,"flipping open and shut as well, so that you could probably get",0.744
101,234.0,237.0,SPEAKER_02,put it in the top section rather than the,0.4357
102,235.5,238.5,SPEAKER_02,"top section rather than the bottom section, because it's",0.4357
103,240.0,243.0,SPEAKER_00,"We decided that the voice recognition system, it did actually",0.8372
104,241.5,244.5,SPEAKER_00,"recognition system, it did actually say on the email",0.8372
105,243.0,246.0,SPEAKER_00,say on the email that they were sort of,0.8372
106,244.5,247.5,SPEAKER_00,that they were sort of coming in and they were,0.8372
107,246.0,249.0,SPEAKER_00,coming in and they were fairly easy to get,0.8372
108,247.5,250.5,SPEAKER_00,"fairly easy to get hold of, so we presumed",0.8372
109,249.0,252.0,SPEAKER_00,"hold of, so we presumed that they'd also be quite",0.8372
110,250.5,253.5,SPEAKER_00,that they'd also be quite cheap. So you'd,0.8458
111,252.0,255.0,SPEAKER_00,"cheap. So you'd have something like, you'd shout",0.8458
112,253.5,256.5,SPEAKER_00,"have something like, you'd shout out, where is the remote?",0.8543
113,255.0,258.0,SPEAKER_00,"out, where is the remote? And",0.8742
114,256.5,259.5,SPEAKER_00,"And it'll shout back,",0.8742
115,258.0,261.0,SPEAKER_00,"it'll shout back, I'm here or",0.8942
116,259.5,262.5,SPEAKER_00,I'm here or something.,0.8942
117,262.5,265.5,SPEAKER_00,"And then, yeah.",0.7713
118,265.5,268.5,SPEAKER_00,It won't shout out,0.7399
119,267.0,270.0,SPEAKER_00,It won't shout out I'm here or something. It'll,0.6845
120,268.5,271.5,SPEAKER_00,I'm here or something. It'll just shout out I'm here.,0.6845
121,270.0,273.0,SPEAKER_00,just shout out I'm here. Or,0.683
122,271.5,274.5,SPEAKER_00,Or something too similar,0.7056
123,273.0,276.0,SPEAKER_00,"something too similar effect. Yeah,",0.7463
124,274.5,277.5,SPEAKER_00,"effect. Yeah, if it was getting that,",0.7463
125,276.0,279.0,SPEAKER_00,"if it was getting that, well, that could be",0.787
126,277.5,280.5,SPEAKER_00,"well, that could be something for next time,",0.787
127,279.0,282.0,SPEAKER_00,"something for next time, maybe. You can",0.7989
128,280.5,283.5,SPEAKER_00,maybe. You can have a remote that tells you exactly where,0.7989
129,282.0,285.0,SPEAKER_00,have a remote that tells you exactly where it is.,0.8107
130,283.5,286.5,SPEAKER_00,it is. The standard transmission,0.8276
131,285.0,288.0,SPEAKER_00,The standard transmission with the TV,0.8446
132,286.5,289.5,SPEAKER_00,with the TV using all the standard,0.8446
133,288.0,291.0,SPEAKER_00,using all the standard chips that we've talked,0.8446
134,289.5,292.5,SPEAKER_00,chips that we've talked about. It would,0.8052
135,291.0,294.0,SPEAKER_00,"about. It would have, obviously because it's",0.8052
136,292.5,295.5,SPEAKER_00,"have, obviously because it's split over two different",0.7658
137,294.0,297.0,SPEAKER_00,"split over two different layers, it would",0.7658
138,295.5,298.5,SPEAKER_00,"layers, it would need two separate PCBs",0.7658
139,297.0,300.0,SPEAKER_00,need two separate PCBs that would be joined,0.7658
140,298.5,301.5,SPEAKER_00,that would be joined at the hinge through,0.7658
141,300.0,303.0,SPEAKER_00,at the hinge through some sort of,0.7658
142,301.5,304.5,SPEAKER_00,some sort of cabling.,0.7658
143,303.0,306.0,SPEAKER_00,cabling. And because,0.7894
144,304.5,307.5,SPEAKER_00,And because obviously all,0.813
145,306.0,309.0,SPEAKER_00,"obviously all TVs use this,",0.813
146,307.5,310.5,SPEAKER_00,"TVs use this, the same",0.813
147,309.0,312.0,SPEAKER_00,the same infrared medium would,0.813
148,310.5,313.5,SPEAKER_00,infrared medium would just be,0.813
149,312.0,315.0,SPEAKER_00,just be using the same,0.813
150,313.5,316.5,SPEAKER_00,using the same thing to,0.813
151,315.0,318.0,SPEAKER_00,thing to transmit the data,0.813
152,316.5,319.5,SPEAKER_00,transmit the data and the,0.813
153,318.0,321.0,SPEAKER_00,and the infrared sender would be,0.7918
154,319.5,322.5,SPEAKER_00,infrared sender would be on one of,0.7918
155,321.0,324.0,SPEAKER_00,"on one of the bottom layer, just",0.7706
156,322.5,325.5,SPEAKER_00,"the bottom layer, just at the front",0.7706
157,324.0,327.0,SPEAKER_00,"at the front of the, I don't",0.7706
158,325.5,328.5,SPEAKER_00,"of the, I don't think we actually",0.7706
159,327.0,330.0,SPEAKER_00,think we actually put it on.,0.7706
160,330.0,333.0,SPEAKER_01,"Yeah, yeah, someone",0.5354
161,334.5,337.5,SPEAKER_00,"on the front, on the front side of that, yeah. So",0.6946
162,336.0,339.0,SPEAKER_00,"of that, yeah. So when you've actually",0.6946
163,337.5,340.5,SPEAKER_00,"when you've actually got it open,",0.6304
164,339.0,342.0,SPEAKER_00,"got it open, it would be",0.6304
165,340.5,343.5,SPEAKER_00,it would be facing the,0.6304
166,342.0,345.0,SPEAKER_00,facing the TV. And then,0.7316
167,343.5,346.5,SPEAKER_00,"TV. And then finally, on",0.7316
168,345.0,348.0,SPEAKER_00,"finally, on the interface,",0.8329
169,346.5,349.5,SPEAKER_00,"the interface, the top",0.8329
170,348.0,351.0,SPEAKER_00,"the top screen, as",0.8329
171,349.5,352.5,SPEAKER_00,"screen, as we said,",0.8329
172,351.0,354.0,SPEAKER_00,"we said, would be",0.8329
173,352.5,355.5,SPEAKER_00,would be an inset black,0.8329
174,354.0,357.0,SPEAKER_00,an inset black and white,0.8329
175,355.5,358.5,SPEAKER_00,and white LCD touch,0.8329
176,357.0,360.0,SPEAKER_00,LCD touch screen. have,0.8498
177,358.5,361.5,SPEAKER_00,screen. have all of the,0.8498
178,360.0,363.0,SPEAKER_00,all of the available functions for,0.8666
179,361.5,364.5,SPEAKER_00,available functions for the remote on,0.8666
180,363.0,366.0,SPEAKER_00,"the remote on it, whereas the",0.8666
181,364.5,367.5,SPEAKER_00,"it, whereas the bottom screen",0.8666
182,366.0,369.0,SPEAKER_00,bottom screen would just contain,0.8666
183,367.5,370.5,SPEAKER_00,would just contain the standard buttons,0.8666
184,369.0,372.0,SPEAKER_00,the standard buttons like the volume,0.8666
185,370.5,373.5,SPEAKER_00,"like the volume up and down,",0.8666
186,372.0,375.0,SPEAKER_00,"up and down, channel up and",0.8666
187,373.5,376.5,SPEAKER_00,"channel up and down, power",0.8666
188,375.0,378.0,SPEAKER_00,"down, power on and off,",0.8666
189,376.5,379.5,SPEAKER_00,"on and off, and things to",0.8666
190,378.0,381.0,SPEAKER_00,and things to that effect. And,0.8573
191,379.5,382.5,SPEAKER_00,"that effect. And now, we also",0.8573
192,381.0,384.0,SPEAKER_00,"now, we also decided on the",0.848
193,382.5,385.5,SPEAKER_00,"decided on the inside, we could",0.848
194,384.0,387.0,SPEAKER_00,"inside, we could possibly either have",0.848
195,385.5,388.5,SPEAKER_00,possibly either have some kind of,0.848
196,387.0,390.0,SPEAKER_00,some kind of sort of bezled,0.848
197,388.5,391.5,SPEAKER_00,"sort of bezled logo on it,",0.848
198,390.0,393.0,SPEAKER_00,"logo on it, or something inset,",0.848
199,391.5,394.5,SPEAKER_00,"or something inset, or maybe an engraving",0.848
200,393.0,396.0,SPEAKER_00,or maybe an engraving of the logo,0.848
201,394.5,397.5,SPEAKER_00,of the logo on the top.,0.848
202,396.0,399.0,SPEAKER_00,on the top.,0.848
203,397.5,400.5,SPEAKER_00,But not interfering with the,0.5337
204,399.0,402.0,SPEAKER_00,"But not interfering with the outside, cannot look at the",0.2195
205,400.5,403.5,SPEAKER_00,"outside, cannot look at the product. No, not",0.5216
206,402.0,405.0,SPEAKER_00,"product. No, not interfering with the whole",0.5216
207,403.5,406.5,SPEAKER_00,interfering with the whole look of the,0.8238
208,405.0,408.0,SPEAKER_00,look of the product when it's... out,0.8092
209,406.5,409.5,SPEAKER_00,product when it's... out on the thing,0.8092
210,408.0,411.0,SPEAKER_00,on the thing and finally that's,0.7946
211,409.5,412.5,SPEAKER_00,and finally that's how we put,0.7946
212,411.0,414.0,SPEAKER_00,how we put the fashion back,0.7946
213,412.5,415.5,SPEAKER_00,the fashion back into electronics as,0.7946
214,414.0,417.0,SPEAKER_00,into electronics as that is the,0.7946
215,415.5,418.5,SPEAKER_00,that is the company logo.,0.7946
216,445.5,448.5,SPEAKER_01,I think this,0.7914
217,447.0,450.0,SPEAKER_01,think this is,0.7914
218,448.5,451.5,SPEAKER_01,is a good,0.7914
219,453.0,456.0,SPEAKER_02,"what it was before, though.",0.8558
220,454.5,457.5,SPEAKER_03,This stage of the,0.9046
221,456.0,459.0,SPEAKER_03,This stage of the evaluation is really for,0.9046
222,457.5,460.5,SPEAKER_03,evaluation is really for us as a team to,0.9046
223,459.0,462.0,SPEAKER_03,us as a team to evaluate if we have,0.9046
224,460.5,463.5,SPEAKER_03,evaluate if we have now got a product,0.9046
225,462.0,465.0,SPEAKER_03,now got a product specification and prototype design that,0.9046
226,463.5,466.5,SPEAKER_03,specification and prototype design that meets the criteria that,0.9046
227,465.0,468.0,SPEAKER_03,meets the criteria that we got from our,0.9046
228,466.5,469.5,SPEAKER_03,we got from our market research.,0.9046
229,468.0,471.0,SPEAKER_03,market research. So this is the,0.8849
230,469.5,472.5,SPEAKER_03,So this is the first stage of the evaluation.,0.873
231,471.0,474.0,SPEAKER_03,first stage of the evaluation. Now the collection of the criteria,0.873
232,472.5,475.5,SPEAKER_03,Now the collection of the criteria as we saw in our,0.8809
233,474.0,477.0,SPEAKER_03,as we saw in our previous meeting was based on the,0.8809
234,475.5,478.5,SPEAKER_03,previous meeting was based on the user requirements and trends found,0.8809
235,477.0,480.0,SPEAKER_03,user requirements and trends found in the marketing reports and marketing,0.8809
236,478.5,481.5,SPEAKER_03,in the marketing reports and marketing strategy of our company.,0.8809
237,480.0,483.0,SPEAKER_03,strategy of our company. So it's what we've discussed in the last,0.8387
238,481.5,484.5,SPEAKER_03,So it's what we've discussed in the last meeting. Are we actually,0.8517
239,483.0,486.0,SPEAKER_03,meeting. Are we actually meeting those trends and,0.8517
240,484.5,487.5,SPEAKER_03,meeting those trends and requirements?,0.907
241,486.0,489.0,SPEAKER_03,requirements? Now the findings,0.883
242,487.5,490.5,SPEAKER_03,Now the findings that we came up with just a,0.859
243,489.0,492.0,SPEAKER_03,that we came up with just a recap are here. The criteria,0.8425
244,490.5,493.5,SPEAKER_03,recap are here. The criteria that we want in,0.8425
245,492.0,495.0,SPEAKER_03,that we want in this remote control are a,0.8261
246,493.5,496.5,SPEAKER_03,"this remote control are a fancy looking feel, technological",0.8261
247,495.0,498.0,SPEAKER_03,"fancy looking feel, technological innovation, it should be",0.8261
248,496.5,499.5,SPEAKER_03,"innovation, it should be easy to use, it",0.8261
249,498.0,501.0,SPEAKER_03,"easy to use, it should incorporate current fashion",0.8261
250,499.5,502.5,SPEAKER_03,should incorporate current fashion trends and those the,0.8261
251,501.0,504.0,SPEAKER_03,trends and those the two main ones are,0.8261
252,502.5,505.5,SPEAKER_03,two main ones are with a spongy texture,0.8261
253,504.0,507.0,SPEAKER_03,with a spongy texture and the fruit and,0.8261
254,505.5,508.5,SPEAKER_03,and the fruit and vegetable strong design colours. The,0.852
255,507.0,510.0,SPEAKER_03,vegetable strong design colours. The design should minimise,0.852
256,508.5,511.5,SPEAKER_03,design should minimise RSI and be easy,0.878
257,510.0,513.0,SPEAKER_03,RSI and be easy to locate and we,0.878
258,511.5,514.5,SPEAKER_03,to locate and we were still slightly ambivalent,0.878
259,513.0,516.0,SPEAKER_03,were still slightly ambivalent as to whether,0.878
260,514.5,517.5,SPEAKER_03,as to whether to use voice recognition,0.878
261,516.0,519.0,SPEAKER_03,to use voice recognition there. That did seem to be,0.8709
262,517.5,520.5,SPEAKER_03,"there. That did seem to be the favourite strategy, but there was",0.8709
263,519.0,522.0,SPEAKER_03,"the favourite strategy, but there was also on the sideline the thought",0.8638
264,520.5,523.5,SPEAKER_03,also on the sideline the thought of maybe having a beeper function.,0.8638
265,522.0,525.0,SPEAKER_03,of maybe having a beeper function.,0.8638
266,523.5,526.5,SPEAKER_03,"Okay, so we can come back to",0.8751
267,525.0,528.0,SPEAKER_03,"Okay, so we can come back to that slide if you don't have a",0.8751
268,526.5,529.5,SPEAKER_03,that slide if you don't have a note of those. I'll just show,0.8323
269,528.0,531.0,SPEAKER_03,note of those. I'll just show you how we're going to evaluate,0.8323
270,529.5,532.5,SPEAKER_03,"you how we're going to evaluate our own feedback to this, to",0.7895
271,531.0,534.0,SPEAKER_03,"our own feedback to this, to what we have so far.",0.7895
272,532.5,535.5,SPEAKER_03,what we have so far. We're going to,0.8052
273,534.0,537.0,SPEAKER_03,We're going to use a seven-point scale where,0.8208
274,535.5,538.5,SPEAKER_03,use a seven-point scale where one is true and seven,0.8208
275,537.0,540.0,SPEAKER_03,one is true and seven is false. We'll look at each,0.8354
276,538.5,541.5,SPEAKER_03,is false. We'll look at each of those criteria that I've just mentioned.,0.8354
277,540.0,543.0,SPEAKER_03,of those criteria that I've just mentioned. I'll call that slide back up.,0.8373
278,541.5,544.5,SPEAKER_03,I'll call that slide back up. And I will,0.8356
279,543.0,546.0,SPEAKER_03,And I will just do a preliminary rating of,0.8324
280,544.5,547.5,SPEAKER_03,just do a preliminary rating of all those criteria on the,0.8324
281,546.0,549.0,SPEAKER_03,all those criteria on the whiteboard here.,0.8324
282,547.5,550.5,SPEAKER_03,whiteboard here. Does that seem clear? Any,0.8421
283,549.0,552.0,SPEAKER_03,Does that seem clear? Any questions there?,0.8469
284,556.5,559.5,SPEAKER_03,"going to come to, we'll discuss each one and we'll come",0.8025
285,558.0,561.0,SPEAKER_03,each one and we'll come to our consensus rating between,0.8025
286,559.5,562.5,SPEAKER_03,to our consensus rating between one and seven.,0.8025
287,561.0,564.0,SPEAKER_03,"one and seven. Okay. One is true,",0.7515
288,562.5,565.5,SPEAKER_03,"Okay. One is true, seven is false.",0.726
289,564.0,567.0,SPEAKER_03,seven is false.,0.778
290,567.0,570.0,SPEAKER_03,Right. So I won't write,0.7353
291,568.5,571.5,SPEAKER_03,So I won't write all of that out again. It will,0.7971
292,570.0,573.0,SPEAKER_03,"all of that out again. It will just be criteria one, two, three,",0.7971
293,571.5,574.5,SPEAKER_03,"just be criteria one, two, three, four, five, six, or A, B,",0.8375
294,573.0,576.0,SPEAKER_03,"four, five, six, or A, B, C, D, E, F to confuse",0.8375
295,574.5,577.5,SPEAKER_03,"C, D, E, F to confuse it with the number rating.",0.8375
296,576.0,579.0,SPEAKER_03,"it with the number rating. B, C, D, E,",0.8475
297,577.5,580.5,SPEAKER_03,"B, C, D, E, F.",0.8574
298,579.0,582.0,SPEAKER_03,F. This is where I realized how,0.7924
299,580.5,583.5,SPEAKER_03,This is where I realized how tiny I actually am.,0.7274
300,582.0,585.0,SPEAKER_03,"tiny I actually am. Just right,",0.6924
301,583.5,586.5,SPEAKER_03,"Just right, Smalley.",0.7942
302,594.0,597.0,SPEAKER_03,"Actually, it might be an idea",0.8617
303,595.5,598.5,SPEAKER_03,"Actually, it might be an idea if we each did give our own individual",0.8617
304,597.0,600.0,SPEAKER_03,if we each did give our own individual rating and we could take an average at the,0.8617
305,598.5,601.5,SPEAKER_03,"rating and we could take an average at the end. How about that? Yeah,",0.6949
306,600.0,603.0,SPEAKER_03,"end. How about that? Yeah, so you can... So",0.7472
307,601.5,604.5,SPEAKER_03,so you can... So I'll just separate the ratings by,0.6328
308,603.0,606.0,SPEAKER_03,I'll just separate the ratings by your bleaks and if we go,0.9043
309,604.5,607.5,SPEAKER_03,"your bleaks and if we go one, two, three, four, we know",0.9043
310,615.0,618.0,SPEAKER_03,"Okay, criteria A,",0.8286
311,616.5,619.5,SPEAKER_03,"criteria A, the fancy look",0.8286
312,618.0,621.0,SPEAKER_03,the fancy look and feel.,0.8286
313,619.5,622.5,SPEAKER_03,and feel. How do we,0.8634
314,621.0,624.0,SPEAKER_03,How do we feel about this prototype model relating,0.8634
315,622.5,625.5,SPEAKER_03,"feel about this prototype model relating to fancy, it is a",0.8982
316,624.0,627.0,SPEAKER_03,"to fancy, it is a fancy look and feel. One",0.8669
317,625.5,628.5,SPEAKER_03,"fancy look and feel. One is true, seven is false.",0.8669
318,627.0,630.0,SPEAKER_03,"is true, seven is false. My own rating for",0.887
319,628.5,631.5,SPEAKER_03,My own rating for that would be a two.,0.9384
320,630.0,633.0,SPEAKER_03,that would be a two. One is,0.868
321,631.5,634.5,SPEAKER_03,One is true and seven is false.,0.7977
322,633.0,636.0,SPEAKER_03,true and seven is false.,0.7977
323,639.0,642.0,SPEAKER_00,"Yeah, I'd probably put it.",0.5336
324,640.5,643.5,SPEAKER_00,"probably put it. Two,",0.6817
325,642.0,645.0,SPEAKER_00,"Two, yeah, two or",0.6817
326,643.5,646.5,SPEAKER_00,"yeah, two or three? No, three,",0.8226
327,648.0,651.0,SPEAKER_03,I would say two.,0.3758
328,649.5,652.5,SPEAKER_03,I would say two.,0.3758
329,654.0,657.0,SPEAKER_03,"say four. Four, okay. I think those up.",0.6953
330,655.5,658.5,SPEAKER_03,I think those up. We've got six and a,0.8159
331,657.0,660.0,SPEAKER_03,"We've got six and a five, 11 divided by",0.9179
332,658.5,661.5,SPEAKER_03,"five, 11 divided by four is what?",0.9179
333,660.0,663.0,SPEAKER_03,four is what? Two and three,0.6347
334,664.5,667.5,SPEAKER_03,and three quarters?,0.5395
335,670.5,673.5,SPEAKER_03,"2.75, there we go.",0.7095
336,672.0,675.0,SPEAKER_03,"2.75, there we go.",0.6838
337,675.0,678.0,SPEAKER_03,"Okay. Criteria B, Criterion",0.7782
338,676.5,679.5,SPEAKER_03,"B, Criterion B. Technologically",0.8983
339,678.0,681.0,SPEAKER_03,B. Technologically innovative.,0.8872
340,679.5,682.5,SPEAKER_03,innovative. I would give,0.8872
341,681.0,684.0,SPEAKER_03,I would give that A3.,0.8762
342,684.0,687.0,SPEAKER_00,I'd give it a 1.,0.5992
343,685.5,688.5,SPEAKER_00,I'd give it a 1. Okay.,0.5101
344,697.5,700.5,SPEAKER_01,"Oh, sorry. I got it wrong.",0.8084
345,699.0,702.0,SPEAKER_01,"Oh, sorry. I got it wrong. The first one",0.7824
346,700.5,703.5,SPEAKER_01,"The first one rating, I'm sorry. Can you",0.6916
347,702.0,705.0,SPEAKER_01,"rating, I'm sorry. Can you just make it two?",0.6916
348,703.5,706.5,SPEAKER_01,just make it two? The average?,0.5978
349,708.0,711.0,SPEAKER_03,your rating to be a two? Is that what you're,0.594
350,715.5,718.5,SPEAKER_03,out the average for that again at the end. It's a very slightly altered.,0.6751
351,717.0,720.0,SPEAKER_03,a very slightly altered. OK.,0.6698
352,718.5,721.5,SPEAKER_03,OK. And we're just waiting for,0.661
353,720.0,723.0,SPEAKER_03,And we're just waiting for your rating. 2.5 for that,0.6989
354,721.5,724.5,SPEAKER_03,"your rating. 2.5 for that one. 2.5, OK.",0.7134
355,723.0,726.0,SPEAKER_03,"one. 2.5, OK.",0.7397
356,727.5,730.5,SPEAKER_03,"Losing one decimal, please.",0.7915
357,729.0,732.0,SPEAKER_03,"decimal, please. So you're rating",0.7996
358,730.5,733.5,SPEAKER_03,So you're rating for this one path,0.8077
359,732.0,735.0,SPEAKER_03,"for this one path two, okay.",0.8077
360,733.5,736.5,SPEAKER_03,"two, okay. So that",0.7863
361,735.0,738.0,SPEAKER_03,"So that is eight, that brings it down to",0.7648
362,736.5,739.5,SPEAKER_03,"is eight, that brings it down to two, nice and simple.",0.7648
363,738.0,741.0,SPEAKER_03,"two, nice and simple. Yeah.",0.6839
364,739.5,742.5,SPEAKER_03,"Yeah. Okay, ease",0.6953
365,741.0,744.0,SPEAKER_03,"Okay, ease of use, easy to",0.7877
366,742.5,745.5,SPEAKER_03,"of use, easy to use based on what",0.7877
367,744.0,747.0,SPEAKER_03,"use based on what you've said there, I",0.7877
368,745.5,748.5,SPEAKER_03,"you've said there, I would say one.",0.7877
369,747.0,750.0,SPEAKER_03,would say one. True.,0.8148
370,757.5,760.5,SPEAKER_02,I would say a two.,0.5988
371,759.0,762.0,SPEAKER_02,say a two.,0.5988
372,765.0,768.0,SPEAKER_03,I should have said a two to make the,0.8219
373,766.5,769.5,SPEAKER_03,I should have said a two to make the arithmetic.,0.8219
374,769.5,772.5,SPEAKER_03,We'll just put almost two because I'm,0.6845
375,771.0,774.0,SPEAKER_03,just put almost two because I'm not going to get into silly,0.6845
376,772.5,775.5,SPEAKER_03,not going to get into silly decimal places.,0.6845
377,774.0,777.0,SPEAKER_03,decimal places. If we want,0.7862
378,775.5,778.5,SPEAKER_03,If we want to really bring it,0.8879
