segment_id,start,end,speaker_id,transcript,incongruence_score,confidence_weight,final_score
41,76.5,79.5,SPEAKER_00,"reason we're here, we're going to design a new remote control, as you probably",0.113127,0.7395,0.083658
42,78.0,81.0,SPEAKER_00,"a new remote control, as you probably all know. The very",0.093754,0.7478,0.07011
43,79.5,82.5,SPEAKER_00,all know. The very broad overview is,0.407434,0.7478,0.304679
44,81.0,84.0,SPEAKER_00,"broad overview is original, trendy and",0.015678,0.7561,0.011854
45,82.5,85.5,SPEAKER_00,"original, trendy and user-friendly. Of",0.073791,0.7471,0.055129
46,84.0,87.0,SPEAKER_00,user-friendly. Of course we'll have to,0.197812,0.7471,0.147786
47,85.5,88.5,SPEAKER_00,course we'll have to go into a bit more,0.106747,0.7382,0.078801
48,87.0,90.0,SPEAKER_00,"go into a bit more detail than that, but personally",0.034972,0.7382,0.025817
49,88.5,91.5,SPEAKER_00,"detail than that, but personally I think that the original",0.026192,0.7382,0.019335
50,90.0,93.0,SPEAKER_00,I think that the original is going to be,0.068828,0.7382,0.050808
51,91.5,94.5,SPEAKER_00,is going to be a very key aspect of,0.130189,0.7382,0.096106
52,93.0,96.0,SPEAKER_00,a very key aspect of this design.,0.229538,0.7382,0.169445
53,94.5,97.5,SPEAKER_00,this design. There's a lot of remote controls out,0.013032,0.6836,0.008909
54,96.0,99.0,SPEAKER_00,There's a lot of remote controls out there anyway so we're going to need something,0.024031,0.6291,0.015118
55,97.5,100.5,SPEAKER_00,there anyway so we're going to need something that's really going to set it apart.,0.257486,0.6291,0.161984
56,99.0,102.0,SPEAKER_00,that's really going to set it apart.,0.017733,0.6291,0.011156
57,103.5,106.5,SPEAKER_00,This is how today,0.614091,0.8346,0.512521
58,105.0,108.0,SPEAKER_00,This is how today seems to be going to work. We,0.180171,0.7886,0.142083
59,106.5,109.5,SPEAKER_00,"seems to be going to work. We now have the 3K faces,",0.051205,0.7886,0.04038
60,108.0,111.0,SPEAKER_00,"now have the 3K faces, as you've probably already been told,",0.027308,0.7425,0.020276
61,109.5,112.5,SPEAKER_00,"as you've probably already been told, the functional, conceptual, and the detailed",0.044611,0.7425,0.033124
62,111.0,114.0,SPEAKER_00,"the functional, conceptual, and the detailed design.",0.052726,0.7425,0.039149
63,117.0,120.0,SPEAKER_00,First one's going,0.099899,0.8047,0.080389
64,118.5,121.5,SPEAKER_00,First one's going to be covering the user requirements,0.001993,0.8047,0.001604
65,120.0,123.0,SPEAKER_00,"to be covering the user requirements spec, technical functions, working design.",0.010926,0.8047,0.008792
66,121.5,124.5,SPEAKER_00,"spec, technical functions, working design. Second seems",0.011046,0.8102,0.008949
67,123.0,126.0,SPEAKER_00,"Second seems to be conceptual components,",0.005517,0.8157,0.004501
68,124.5,127.5,SPEAKER_00,"to be conceptual components, properties, materials. And",0.014345,0.7848,0.011258
69,126.0,129.0,SPEAKER_00,"properties, materials. And the last one is",0.029903,0.7848,0.023468
70,127.5,130.5,SPEAKER_00,the last one is a detailed analysis of our,0.038767,0.7539,0.029227
71,129.0,132.0,SPEAKER_00,a detailed analysis of our design so far.,0.204589,0.8086,0.165431
72,130.5,133.5,SPEAKER_00,"design so far. Of course, you've all got",0.091205,0.8086,0.073749
73,132.0,135.0,SPEAKER_00,"Of course, you've all got the similar emails, I believe.",0.091579,0.8633,0.07906
74,133.5,136.5,SPEAKER_00,"the similar emails, I believe.",0.072878,0.8633,0.062916
75,136.5,139.5,SPEAKER_00,What can I say?,0.163204,0.7505,0.122485
76,138.0,141.0,SPEAKER_00,"What can I say? Every user, do you want",0.322341,0.7505,0.241917
77,139.5,142.5,SPEAKER_00,"Every user, do you want to draw your favorite",0.145556,0.752,0.109458
78,141.0,144.0,SPEAKER_00,to draw your favorite animal? Sure.,0.156985,0.849,0.13328
79,148.5,151.5,SPEAKER_01,I'm going to,0.025552,0.7847,0.020051
80,150.0,153.0,SPEAKER_01,going to make,0.146572,0.7847,0.115015
81,154.5,157.5,SPEAKER_01,quick since we,0.274476,0.7847,0.215382
82,156.0,159.0,SPEAKER_01,since we don't,0.194777,0.7847,0.152841
83,210.0,213.0,SPEAKER_01,"Okay, so it's",0.066674,0.7646,0.050979
84,211.5,214.5,SPEAKER_01,"Okay, so it's not the best picture in the",0.14964,0.7646,0.114414
85,213.0,216.0,SPEAKER_01,not the best picture in the world.,0.809652,0.7646,0.61906
86,214.5,217.5,SPEAKER_01,world. Here we have an elephant.,0.622323,0.8255,0.513727
87,216.0,219.0,SPEAKER_01,Here we have an elephant. First point,0.458607,0.8516,0.39055
88,217.5,220.5,SPEAKER_01,"First point begins with an E,",0.746338,0.8167,0.609534
89,219.0,222.0,SPEAKER_01,"begins with an E, same like Ebenezer.",0.235992,0.8167,0.192735
90,220.5,223.5,SPEAKER_01,same like Ebenezer.,0.389702,0.8266,0.322127
91,222.0,225.0,SPEAKER_01,Also elephants have a very,0.723198,0.8365,0.604955
92,223.5,226.5,SPEAKER_01,"Also elephants have a very good memory, much like myself.",0.40405,0.8365,0.337988
93,225.0,228.0,SPEAKER_01,"good memory, much like myself. And I",0.116855,0.8357,0.097656
94,226.5,229.5,SPEAKER_01,And I can't remember back when I used,0.167297,0.8357,0.13981
95,228.0,231.0,SPEAKER_01,"can't remember back when I used to live in Nigeria, but I",0.130117,0.835,0.108648
96,229.5,232.5,SPEAKER_01,"to live in Nigeria, but I think I used to have a pet",0.60629,0.835,0.506252
97,231.0,234.0,SPEAKER_01,think I used to have a pet elephant.,0.193708,0.835,0.161746
98,232.5,235.5,SPEAKER_01,elephant. So elephants are,0.198103,0.8136,0.161176
99,234.0,237.0,SPEAKER_01,"So elephants are big, strong, and gentle, and",0.400175,0.7923,0.317059
100,235.5,238.5,SPEAKER_01,"big, strong, and gentle, and they have great memories.",0.066823,0.7923,0.052944
101,237.0,240.0,SPEAKER_01,they have great memories. And it begins with,0.509908,0.7237,0.369021
102,238.5,241.5,SPEAKER_01,"And it begins with a letter E, just like",0.787623,0.655,0.515893
103,240.0,243.0,SPEAKER_01,"a letter E, just like Ebenezer.",0.450397,0.655,0.29501
104,243.0,246.0,SPEAKER_00,brilliantly done. Thank you.,0.00124,0.9105,0.001129
105,246.0,249.0,SPEAKER_00,"Derek, would you like",0.172907,0.5595,0.096742
106,247.5,250.5,SPEAKER_00,"Derek, would you like to have a shot",0.119811,0.5595,0.067034
107,249.0,252.0,SPEAKER_00,to have a shot at a bit of,0.279468,0.5595,0.156362
108,250.5,253.5,SPEAKER_00,at a bit of artistry?,0.186774,0.5595,0.1045
109,256.5,259.5,SPEAKER_00,"you can clip them to your belt. Oh, thank you. You",0.0426,0.622,0.026497
110,258.0,261.0,SPEAKER_00,"Oh, thank you. You should also have your",0.030996,0.6952,0.021548
111,259.5,262.5,SPEAKER_00,should also have your lapel mic on as well.,0.017408,0.8247,0.014356
112,261.0,264.0,SPEAKER_00,lapel mic on as well.,0.088931,0.8247,0.073342
113,264.0,267.0,SPEAKER_01,"Oh, that's good. We can clip",0.044864,0.7566,0.033944
114,265.5,268.5,SPEAKER_01,"good. We can clip them on. OK. Yeah, there's",0.636223,0.6619,0.421116
115,267.0,270.0,SPEAKER_01,"them on. OK. Yeah, there's this microphone as well that's you.",0.816002,0.6937,0.56606
116,268.5,271.5,SPEAKER_01,this microphone as well that's you.,0.426974,0.4726,0.201788
117,301.5,304.5,SPEAKER_00,"think so. Yeah, I'll follow you if",0.221584,0.5325,0.117993
118,303.0,306.0,SPEAKER_00,follow you if you... There,0.675627,0.4632,0.31295
119,304.5,307.5,SPEAKER_00,you... There you,0.63512,0.4632,0.294187
120,306.0,309.0,SPEAKER_00,you go. I'm probably just sticking,0.116781,0.3835,0.044786
121,307.5,310.5,SPEAKER_00,go. I'm probably just sticking it in your pocket for now. I wouldn't worry,0.133337,0.4958,0.066108
122,309.0,312.0,SPEAKER_00,it in your pocket for now. I wouldn't worry too much. I should have a good,0.468731,0.519,0.243271
123,310.5,313.5,SPEAKER_00,too much. I should have a good drink.,0.710033,0.5705,0.405074
124,315.0,318.0,SPEAKER_03,"Yeah, I'm destroying",0.75179,0.5593,0.420476
125,316.5,319.5,SPEAKER_03,"Yeah, I'm destroying your outfit here.",0.872292,0.5593,0.487873
126,318.0,321.0,SPEAKER_03,your outfit here.,0.438228,0.5593,0.245101
127,393.0,396.0,SPEAKER_03,all right here we have a,0.09899,0.5427,0.053722
128,394.5,397.5,SPEAKER_03,here we have a tiger,0.159471,0.5427,0.086545
129,396.0,399.0,SPEAKER_03,tiger I've always loved tigers.,0.340991,0.5509,0.187852
130,397.5,400.5,SPEAKER_03,I've always loved tigers. They're the,0.062715,0.6404,0.040162
131,399.0,402.0,SPEAKER_03,They're the biggest cats.,0.417695,0.7218,0.301493
132,400.5,403.5,SPEAKER_03,biggest cats. They're a project on cats in the wild when I,0.147806,0.6948,0.102695
133,402.0,405.0,SPEAKER_03,They're a project on cats in the wild when I was a kid. And,0.297601,0.682,0.202964
134,403.5,406.5,SPEAKER_03,was a kid. And it was my favorite cat,0.127237,0.682,0.086776
135,405.0,408.0,SPEAKER_03,it was my favorite cat just because it looks the,0.092835,0.6961,0.064623
136,406.5,409.5,SPEAKER_03,"just because it looks the best. The stripes,",0.255178,0.7934,0.202459
137,408.0,411.0,SPEAKER_03,"best. The stripes, orange. My dad used to talk about",0.004933,0.7543,0.003721
138,409.5,412.5,SPEAKER_03,"orange. My dad used to talk about it. He's from Bangladesh, so he used to",0.084444,0.7276,0.061441
139,411.0,414.0,SPEAKER_03,"it. He's from Bangladesh, so he used to tell me all about it when I",0.209574,0.6461,0.135405
140,412.5,415.5,SPEAKER_03,tell me all about it when I was a kid.,0.363254,0.7467,0.271242
141,414.0,417.0,SPEAKER_03,was a kid. And they're just,0.425117,0.7467,0.317435
142,415.5,418.5,SPEAKER_03,And they're just the most feared,0.331536,0.8771,0.29079
143,417.0,420.0,SPEAKER_03,the most feared of animals,0.397297,0.8771,0.348469
144,418.5,421.5,SPEAKER_03,of animals in the wild.,0.235028,0.8771,0.206143
145,420.0,423.0,SPEAKER_03,in the wild. So that's why I like them.,0.474774,0.672,0.319048
146,421.5,424.5,SPEAKER_03,So that's why I like them. Doesn't,0.231711,0.4516,0.104641
147,423.0,426.0,SPEAKER_03,Doesn't seem to end up,0.574097,0.4363,0.250478
148,424.5,427.5,SPEAKER_03,"seem to end up like me really, but.",0.440478,0.4363,0.192181
149,564.0,567.0,SPEAKER_02,There's a somewhat oblique,0.799866,0.787,0.629495
150,565.5,568.5,SPEAKER_02,"somewhat oblique reference, in",0.093796,0.787,0.073818
151,567.0,570.0,SPEAKER_02,"reference, in fact, to...",0.21548,0.787,0.169583
152,568.5,571.5,SPEAKER_02,"fact, to... I have a",0.78329,0.7818,0.612376
153,570.0,573.0,SPEAKER_02,I have a three-year-old daughter who is,0.026882,0.7767,0.020879
154,571.5,574.5,SPEAKER_02,three-year-old daughter who is affectionately known as Miss,0.098278,0.7767,0.076332
155,573.0,576.0,SPEAKER_02,affectionately known as Miss Monkey. Monkeys,0.113973,0.7811,0.089024
156,574.5,577.5,SPEAKER_02,"Monkey. Monkeys have attitude, which",0.139691,0.7811,0.109113
157,576.0,579.0,SPEAKER_02,"have attitude, which I think is a",0.232665,0.7854,0.182735
158,577.5,580.5,SPEAKER_02,I think is a good thing. And,0.116235,0.7961,0.092534
159,579.0,582.0,SPEAKER_02,good thing. And from the point,0.022235,0.7961,0.017701
160,580.5,583.5,SPEAKER_02,from the point of view,0.367399,0.8069,0.296455
161,582.0,585.0,SPEAKER_02,of view of the study,0.301647,0.8069,0.243399
162,583.5,586.5,SPEAKER_02,"of the study of human evolution,",0.260706,0.8069,0.210364
163,585.0,588.0,SPEAKER_02,"of human evolution, they and",0.665989,0.8069,0.537386
164,586.5,589.5,SPEAKER_02,they and other privates are,0.291882,0.8069,0.235519
165,588.0,591.0,SPEAKER_02,other privates are terribly interesting.,0.0735,0.8281,0.060866
166,589.5,592.5,SPEAKER_02,terribly interesting. This,0.448757,0.8281,0.371616
167,654.0,657.0,SPEAKER_00,Hardly what I'd,0.383319,0.5838,0.223781
168,655.5,658.5,SPEAKER_00,"Hardly what I'd call the best drawing in the world, but it'll do",0.071541,0.5838,0.041766
169,657.0,660.0,SPEAKER_00,"call the best drawing in the world, but it'll do for now. Also",0.156636,0.7096,0.111149
170,658.5,661.5,SPEAKER_00,for now. Also not quite as feared as,0.034319,0.7096,0.024353
171,660.0,663.0,SPEAKER_00,"not quite as feared as your average tiger, but cats",0.094199,0.8354,0.078693
172,661.5,664.5,SPEAKER_00,"your average tiger, but cats are one of my favorite",0.180041,0.8354,0.150406
173,663.0,666.0,SPEAKER_00,are one of my favorite animals. They're very,0.667559,0.8015,0.535048
174,664.5,667.5,SPEAKER_00,animals. They're very independent. They're snotty as,0.055407,0.817,0.045267
175,666.0,669.0,SPEAKER_00,independent. They're snotty as hell at the best of times.,0.077324,0.8078,0.062462
176,667.5,670.5,SPEAKER_00,hell at the best of times.,0.446367,0.6712,0.299602
177,669.0,672.0,SPEAKER_00,And what can you,0.690901,0.4944,0.341581
178,670.5,673.5,SPEAKER_00,And what can you say? You've got all of those,0.076942,0.6321,0.048635
179,672.0,675.0,SPEAKER_00,say? You've got all of those qualities in an animal.,0.022246,0.6321,0.014061
180,673.5,676.5,SPEAKER_00,qualities in an animal.,0.375791,0.7698,0.289284
181,679.5,682.5,SPEAKER_00,Right. I think we've all managed,0.131505,0.8242,0.108386
182,681.0,684.0,SPEAKER_00,I think we've all managed to master every whiteboard there by looks of,0.039716,0.8394,0.033338
183,682.5,685.5,SPEAKER_00,to master every whiteboard there by looks of it.,0.065904,0.8012,0.052802
184,684.0,687.0,SPEAKER_00,"it. So onto it,",0.414407,0.8012,0.332023
185,685.5,688.5,SPEAKER_00,"So onto it, project finance.",0.264367,0.763,0.201712
186,687.0,690.0,SPEAKER_00,project finance. As you can,0.110832,0.7988,0.088533
187,688.5,691.5,SPEAKER_00,"As you can see, 2.5 euros",0.048193,0.8346,0.040222
188,690.0,693.0,SPEAKER_00,"see, 2.5 euros per unit.",0.046157,0.8346,0.038522
189,691.5,694.5,SPEAKER_00,per unit. That's not a,0.262533,0.8034,0.210919
190,693.0,696.0,SPEAKER_00,That's not a terrible lot as far as I'm aware.,0.319421,0.7721,0.246625
191,694.5,697.5,SPEAKER_00,terrible lot as far as I'm aware. And we're hoping to sell them,0.264375,0.7648,0.202194
192,696.0,699.0,SPEAKER_00,And we're hoping to sell them for 25. If we're aiming for 50,0.198608,0.63,0.125123
193,697.5,700.5,SPEAKER_00,"for 25. If we're aiming for 50 million euros, we're going to have to",0.407157,0.63,0.256509
194,699.0,702.0,SPEAKER_00,"million euros, we're going to have to be selling an awful lot of",0.279438,0.5026,0.140446
195,700.5,703.5,SPEAKER_00,be selling an awful lot of them.,0.162717,0.5026,0.081782
196,703.5,706.5,SPEAKER_01,"Oh, that was",0.145416,0.6899,0.100322
197,705.0,708.0,SPEAKER_01,"Oh, that was profit aim, that was",0.717698,0.6899,0.49514
198,706.5,709.5,SPEAKER_01,"profit aim, that was an amount, so that's the",0.560091,0.6899,0.386407
199,711.0,714.0,SPEAKER_00,"Well, 50 million and if you're making",0.050637,0.6406,0.032438
200,712.5,715.5,SPEAKER_00,if you're making 12.5 euros in each,0.068373,0.8218,0.056189
201,714.0,717.0,SPEAKER_00,"12.5 euros in each one then, yeah, awful",0.331951,0.8218,0.272798
202,715.5,718.5,SPEAKER_00,"one then, yeah, awful lot need to be",0.144657,0.8218,0.118879
203,717.0,720.0,SPEAKER_00,lot need to be sold.,0.221577,0.8218,0.182092
204,720.0,723.0,SPEAKER_00,"Okay, now we better actually just",0.196033,0.7731,0.151553
205,721.5,724.5,SPEAKER_00,now we better actually just get on with the meat of,0.332894,0.7731,0.25736
206,723.0,726.0,SPEAKER_00,get on with the meat of the project.,0.337334,0.7218,0.243488
207,724.5,727.5,SPEAKER_00,the project. So I'm gonna guess that we've,0.014476,0.7218,0.010449
208,726.0,729.0,SPEAKER_00,So I'm gonna guess that we've all used remote controls.,0.081645,0.6705,0.054743
209,727.5,730.5,SPEAKER_00,all used remote controls.,0.086002,0.6705,0.057665
210,729.0,732.0,SPEAKER_00,Any ideas of where,0.537988,0.7915,0.425818
211,730.5,733.5,SPEAKER_00,Any ideas of where you think a new remote,0.447394,0.7915,0.354112
212,732.0,735.0,SPEAKER_00,you think a new remote control could go into this,0.153264,0.7915,0.121308
213,733.5,736.5,SPEAKER_00,control could go into this market?,0.18689,0.7915,0.147923
214,736.5,739.5,SPEAKER_02,"Well, one thing I'm aware of is",0.1122,0.7471,0.083824
215,738.0,741.0,SPEAKER_02,I'm aware of is that at the,0.037188,0.7471,0.027783
216,739.5,742.5,SPEAKER_02,that at the sort of very high,0.262301,0.7471,0.195965
217,741.0,744.0,SPEAKER_02,sort of very high price end of the,0.037875,0.7471,0.028296
218,742.5,745.5,SPEAKER_02,price end of the market there's an emerging,0.011395,0.7471,0.008513
219,744.0,747.0,SPEAKER_02,market there's an emerging market for touch screen,0.166035,0.7471,0.124045
220,745.5,748.5,SPEAKER_02,market for touch screen LCD remotes that can,0.016113,0.7471,0.012038
221,747.0,750.0,SPEAKER_02,LCD remotes that can be programmed in much,0.056004,0.7471,0.041841
222,748.5,751.5,SPEAKER_02,be programmed in much more sophisticated ways in,0.047085,0.7471,0.035177
223,750.0,753.0,SPEAKER_02,more sophisticated ways in the sort of conventional,0.091988,0.7471,0.068724
224,751.5,754.5,SPEAKER_02,the sort of conventional model so you,0.034456,0.7471,0.025742
225,753.0,756.0,SPEAKER_02,model so you get the sort of,0.009238,0.7776,0.007184
226,754.5,757.5,SPEAKER_02,get the sort of You can redesign the,0.011518,0.7776,0.008956
227,756.0,759.0,SPEAKER_02,You can redesign the interface to your,0.053357,0.8081,0.043118
228,757.5,760.5,SPEAKER_02,"interface to your own needs, you can",0.107454,0.8081,0.086833
229,759.0,762.0,SPEAKER_02,"own needs, you can program in macros, and",0.386365,0.8081,0.312221
230,760.5,763.5,SPEAKER_02,"program in macros, and you get a",0.061675,0.8081,0.049839
231,762.0,765.0,SPEAKER_02,"you get a much greater degree, I",0.244668,0.8081,0.197716
232,763.5,766.5,SPEAKER_02,"much greater degree, I mean you get",0.057131,0.8081,0.046168
233,765.0,768.0,SPEAKER_02,mean you get these three and one,0.296989,0.8081,0.239997
234,766.5,769.5,SPEAKER_02,these three and one five and one,0.005903,0.8081,0.00477
235,768.0,771.0,SPEAKER_02,"five and one whatever, but you can",0.034846,0.8081,0.028159
236,769.5,772.5,SPEAKER_02,"whatever, but you can get integration between",0.05421,0.8081,0.043807
237,771.0,774.0,SPEAKER_02,get integration between the different The different,0.018898,0.8078,0.015266
238,772.5,775.5,SPEAKER_02,the different The different things that are,0.314086,0.8078,0.253719
239,774.0,777.0,SPEAKER_02,things that are designed to control,0.303481,0.8076,0.245091
240,775.5,778.5,SPEAKER_02,designed to control to a much,0.015264,0.8076,0.012327
241,777.0,780.0,SPEAKER_02,"to a much greater extent, you can",0.027314,0.8076,0.022059
242,778.5,781.5,SPEAKER_02,"greater extent, you can have one macro",0.296635,0.8076,0.239563
243,780.0,783.0,SPEAKER_02,have one macro to turn the,0.358209,0.8076,0.289289
244,781.5,784.5,SPEAKER_02,to turn the TV to the right,0.007183,0.8076,0.005801
245,783.0,786.0,SPEAKER_02,"TV to the right channel, rewind the",0.01699,0.8076,0.013721
246,784.5,787.5,SPEAKER_02,"right channel, rewind the tape and the",0.153542,0.8076,0.124001
247,786.0,789.0,SPEAKER_02,tape and the VCR and get,0.007008,0.8076,0.005659
248,787.5,790.5,SPEAKER_02,VCR and get it to play once,0.005145,0.8076,0.004155
249,789.0,792.0,SPEAKER_02,"it to play once it's rewind, for",0.049078,0.8076,0.039635
250,790.5,793.5,SPEAKER_02,"it's rewind, for instance. It occurs",0.372515,0.8221,0.306245
251,792.0,795.0,SPEAKER_02,instance. It occurs to me there,0.110497,0.8221,0.09084
252,793.5,796.5,SPEAKER_02,to me there might be a,0.350229,0.8367,0.293036
253,795.0,798.0,SPEAKER_02,might be a niche for a,0.211654,0.8367,0.177091
254,796.5,799.5,SPEAKER_02,niche for a remote that aimed,0.078166,0.8367,0.065402
255,798.0,801.0,SPEAKER_02,remote that aimed towards some of,0.119192,0.8367,0.099728
256,799.5,802.5,SPEAKER_02,towards some of that sort of,0.068694,0.8367,0.057476
257,801.0,804.0,SPEAKER_02,that sort of functionality but using,0.006233,0.8367,0.005215
258,802.5,805.5,SPEAKER_02,functionality but using a conventional push,0.006718,0.8367,0.005621
259,804.0,807.0,SPEAKER_02,a conventional push button design and,0.020618,0.8367,0.017251
260,805.5,808.5,SPEAKER_02,button design and therefore putting it,0.10439,0.8367,0.087344
261,807.0,810.0,SPEAKER_02,therefore putting it into a much,0.027879,0.8367,0.023327
262,808.5,811.5,SPEAKER_02,into a much lower price bracket.,0.067589,0.8367,0.056551
263,811.5,814.5,SPEAKER_00,"Okay, that's true.",0.292353,0.7003,0.204735
264,813.0,816.0,SPEAKER_00,that's true. With the price range,0.034858,0.7213,0.025143
265,814.5,817.5,SPEAKER_00,"With the price range we're looking at, going",0.024519,0.7424,0.018203
266,816.0,819.0,SPEAKER_00,"we're looking at, going for a touch screen would",0.096799,0.7424,0.071864
267,817.5,820.5,SPEAKER_00,for a touch screen would probably be possible.,0.072322,0.7424,0.053692
268,819.0,822.0,SPEAKER_00,probably be possible. But you,0.04133,0.7991,0.033027
269,820.5,823.5,SPEAKER_00,"But you think, again, something to",0.057288,0.8558,0.049027
270,822.0,825.0,SPEAKER_00,"think, again, something to control multiple units in a",0.021786,0.8558,0.018644
271,826.5,829.5,SPEAKER_02,mean you get ones that you can switch,0.031106,0.7748,0.024101
272,828.0,831.0,SPEAKER_02,"that you can switch between multiple units, but",0.057044,0.7748,0.044198
273,829.5,832.5,SPEAKER_02,"between multiple units, but something that could operate",0.007196,0.7748,0.005575
274,831.0,834.0,SPEAKER_02,something that could operate between multiple units in,0.008413,0.7748,0.006518
275,832.5,835.5,SPEAKER_02,between multiple units in a more integrated fashion.,0.009648,0.7748,0.007475
276,834.0,837.0,SPEAKER_02,a more integrated fashion. And,0.021649,0.8186,0.017722
277,835.5,838.5,SPEAKER_02,And ideally something into,0.123357,0.8624,0.106383
278,837.0,840.0,SPEAKER_02,ideally something into which we should,0.091964,0.8624,0.079309
279,838.5,841.5,SPEAKER_02,which we should have some at,0.063879,0.8624,0.055089
280,840.0,843.0,SPEAKER_02,have some at least limited facility,0.269846,0.8624,0.232715
281,841.5,844.5,SPEAKER_02,least limited facility for running,0.108974,0.8624,0.09398
282,846.0,849.0,SPEAKER_00,idea of something along the lines of one on-button would turn,0.002489,0.7289,0.001814
283,847.5,850.5,SPEAKER_00,"lines of one on-button would turn on, say, the video recorded to",0.038948,0.7289,0.028389
284,849.0,852.0,SPEAKER_00,"on, say, the video recorded to TV, maybe the sound system as",0.064578,0.7289,0.047071
285,850.5,853.5,SPEAKER_00,"TV, maybe the sound system as well, all in one go?",0.160642,0.7798,0.125269
286,852.0,855.0,SPEAKER_00,"well, all in one go? Is that for",0.024215,0.7798,0.018883
287,856.5,859.5,SPEAKER_02,"instance, I say,",0.670623,0.388,0.260202
288,858.0,861.0,SPEAKER_02,"say, oh, oh,",0.078254,0.388,0.030363
289,859.5,862.5,SPEAKER_02,"oh, oh, oh. Or",0.293024,0.5799,0.169924
290,861.0,864.0,SPEAKER_02,"oh. Or you press, say, the play button",0.065901,0.5799,0.038216
291,862.5,865.5,SPEAKER_02,"you press, say, the play button for the DVD player, and it",0.01029,0.7719,0.007943
292,864.0,867.0,SPEAKER_02,"for the DVD player, and it turns the TV on and on",0.021941,0.7719,0.016936
