segment_id,start,end,speaker_id,transcript,asr_confidence
55,398.07,403.62,SPEAKER_03,So we have a true one.,0.8613
56,408.57,411.26,SPEAKER_03,"Seven, eight.",0.805
57,414.6,421.17,SPEAKER_03,"Okay, so we have to go through each point, if we imagine it's actually straight, and just give it a score.",0.7173
58,421.91,433.9,SPEAKER_03,"So how well would you say the prototype is, how well have we realized the dream of being able to stop remotes from being lost, or to be able to find them once they're lost?",0.7903
59,433.92,437.56,SPEAKER_03,"I mean, is the homing thing still the locator?",0.8941
60,437.6,439.4,SPEAKER_01,"Yeah, that's still part of the design.",0.7094
61,439.69,441.47,SPEAKER_03,"Sure, and Adam, we can keep that in.",0.7987
62,441.77,442.67,SPEAKER_00,"Yeah, I believe so.",0.8233
63,443.07,450.04,SPEAKER_00,"So I mean, I don't think anybody could actually stop a remote being lost because that would mean doing something about the human element.",0.7579
64,450.18,455.06,SPEAKER_00,But I'd like to think that we've done something about finding the damn thing once we have.,0.8487
65,455.38,455.64,SPEAKER_01,Sure.,0.654
66,455.86,457.32,SPEAKER_01,And making it a bright color helps.,0.7521
67,457.66,460.83,SPEAKER_01,"Personally, I would have gone for purple, brown, and yellow.",0.6503
68,460.85,461.35,SPEAKER_03,Bright color.,0.83
69,461.37,463.99,SPEAKER_03,So we still have that noise being in.,0.8469
70,464.13,469.72,SPEAKER_03,"On a scale of 1 to 7, how would you guys rate it for finding it once it's lost?",0.6572
71,471.74,472.74,SPEAKER_01,I'd say number one.,0.7438
72,473.42,475.04,SPEAKER_03,Number one?,0.236
73,475.06,475.16,SPEAKER_03,Okay.,0.007
74,475.18,478.45,SPEAKER_03,Number one for the first criteria.,0.6217
75,478.47,491.99,SPEAKER_01,"I think if it was just the sounder, then there's something I've found with trying to find a cardless phone or a mobile, you can hear it.",0.7901
76,492.26,495.03,SPEAKER_01,You can't quite pin it down where it is.,0.8733
77,495.45,497.71,SPEAKER_03,You can tell what room the mobile is.,0.7771
78,497.69,507.58,SPEAKER_02,What if the volume on the TV is turned up massively and you just want to turn down the volume you can't find remote?,0.61
79,508.79,511.77,SPEAKER_02,I suppose you have to go to the TV manually.,0.5969
80,514.11,515.37,SPEAKER_02,You wouldn't hear the speaker.,0.8802
81,516.38,522.16,SPEAKER_00,"Just before we go through all of the steps here, what we'll do is",0.7854
82,524.08,529.41,SPEAKER_00,If we can look at the criteria you're going to evaluate and then we'll come back to the product evaluation if that's all right.,0.7117
83,530.48,532.82,SPEAKER_00,That's fine.,0.5945
84,533.96,539.82,SPEAKER_00,So is there anything here that you,0.8131
85,541.79,546.84,SPEAKER_00,"that you wanted to cover as in the criteria that you've covered, and then we'll come back pretty much promptly to this.",0.7925
86,547.0,554.86,SPEAKER_00,"Is there any, if these criteria need any explaining or is there anything that you thought really would stand out compared to the others?",0.6873
87,555.46,556.2,SPEAKER_03,A few.,0.6925
88,558.8,570.87,SPEAKER_03,"Something I neglected from my initial research is that Royal Reactions has a goal, a strategy that all of their products being inspired by interior fashion and clothing fashion.",0.793
89,571.51,576.9,SPEAKER_03,That is why fruit and veg being popular in the home and clothing was important.,0.8178
90,577.94,583.05,SPEAKER_03,And they want all their products to be somehow inspired by current trends in fashion.,0.8615
91,583.43,586.07,SPEAKER_03,So they say we put the fashion electronics where they really mean it.,0.8701
92,586.15,588.2,SPEAKER_03,They're very big on fashion.,0.8302
93,588.17,591.64,SPEAKER_03,So that's this bit right here.,0.789
94,591.7,599.49,SPEAKER_03,And this bit is this one easy to use for visitors or for anybody.,0.8595
95,600.05,602.75,SPEAKER_03,I guess it's just the same as saying easy to use interface.,0.7666
96,602.77,604.49,SPEAKER_03,So it's kind of condensed into one.,0.569
97,605.23,606.01,SPEAKER_03,And we can come back to it.,0.854
98,606.03,614.84,SPEAKER_00,"You said it's OK. No, and which we will do very, very shortly.",0.8043
99,616.88,617.4,SPEAKER_00,OK.,0.846
100,619.96,627.21,SPEAKER_00,Slight problem we had was that we were an amazing four euros over budget for what we were hoping to do.,0.8019
101,627.25,640.41,SPEAKER_00,"Most of it stems from the use of VLCD, which I think in the end accounted for about half of our expended trip, because of course we required a chip as well.",0.8002
102,640.39,650.14,SPEAKER_00,"The only way to get this down was either to ditch the LCD, at which point we've removed a large part of how we were going to interface, we require more buttons, etc.",0.7702
103,652.23,660.18,SPEAKER_00,"Or what we did was that we, as in I as I was quickly going over it, was altering the actual structure.",0.8412
104,660.16,670.91,SPEAKER_00,Changing the plastic and a solid unit with a single curve design would allow us to come back into the proposed costs and we're just scraping it in.,0.8393
105,670.95,673.1,SPEAKER_00,We've got 0.2 of a euro left over there.,0.7583
106,673.98,675.72,SPEAKER_00,So we're just managing it really.,0.8525
107,676.62,682.62,SPEAKER_00,"Even then as well, there was no criteria technically defined for a joystick so I've used what I think is appropriate.",0.6948
108,683.53,687.05,SPEAKER_00,With any luck that won't mean that we've incurred more cost than we can actually afford to.,0.7257
109,689.8,693.83,SPEAKER_00,It blows a lot of our really good ideas slightly to one side.,0.8405
110,693.87,699.64,SPEAKER_00,"For example, the possibility of having a USB connection is definitely not available now.",0.7623
111,700.39,701.24,SPEAKER_00,different languages?,0.8875
112,702.38,703.54,SPEAKER_00,That should still be viable.,0.8398
113,703.56,704.58,SPEAKER_00,We've got an advanced chip.,0.6704
114,704.6,706.06,SPEAKER_00,We've got the use of ELCD.,0.7037
115,706.08,710.75,SPEAKER_00,So being able to communicate in multiple languages is still very much a possibility.,0.8252
116,713.15,716.22,SPEAKER_00,But what's something we need to decide on is how we're going to go from here.,0.7392
117,717.6,723.43,SPEAKER_00,We do need to try and come up with an idea which could be continued with other people if need be.,0.8424
118,725.18,728.63,SPEAKER_00,I can bring the Excel sheet up and show you if you wish.,0.8273
119,728.95,741.08,SPEAKER_00,"I really think as much as it pains me is that we might have to go with plastic and some kind of solid design, possibly meaning that the LCD wouldn't be in the perfect place.",0.8267
120,741.13,746.37,SPEAKER_00,It might be slightly between what would be good for a left-handed and what would be good for a right-handed person.,0.8311
121,747.21,756.98,SPEAKER_01,"I suppose one thing that could be done is have it circular and have it so that the pinky, it actually goes a bit over the pinky finger.",0.7032
122,757.62,759.32,SPEAKER_01,Okay.,0.618
123,760.88,763.86,SPEAKER_00,"It very much is about making concessions, unfortunately.",0.8589
124,764.54,769.19,SPEAKER_03,Do you have any data on how much different prints cost?,0.8305
125,769.21,773.21,SPEAKER_03,"I mean, can you get the entire thing printed with a design?",0.6769
126,773.19,777.1,SPEAKER_00,You mean on the plastic?,0.7882
127,779.49,783.44,SPEAKER_00,You now have as much information as I do.,0.827
128,785.17,790.74,SPEAKER_00,"So as you can see here, for example, the battery, really not very little choice in that one.",0.7934
129,790.78,792.38,SPEAKER_00,We've gone for one of the cheaper options as well.,0.5764
130,793.14,796.15,SPEAKER_00,"Unfortunately, we require the advanced chip if we're going to do what we're needing to.",0.7579
131,796.19,798.77,SPEAKER_00,I've said single curved.,0.891
132,799.09,801.84,SPEAKER_00,We really do need it to be that way for the ergonomics of it.,0.8571
133,803.54,810.05,SPEAKER_00,"Plastic, for some reason, incurs no cost, which I've had to very much make advantage of, despite the fact that rubber's only got a value of two euros per unit.",0.7863
134,811.55,815.11,SPEAKER_00,"Problem comes here, as you can see, in the interface.",0.8343
135,816.88,822.49,SPEAKER_00,"If I've read this incorrectly, then we can save 0.5 of a euro here, and it's not per push button.",0.852
136,823.11,831.22,SPEAKER_00,"That might make sense, because then a numeric keypad would come in at, well, 4.5 euros, which is an awful lot, so that could well be wrong.",0.8127
137,831.96,839.61,SPEAKER_00,"Even if we save 0.5 there, it would just mean that we're most likely placing it and actually just gaining a color for the unit, which is set to be put this one side.",0.7784
138,840.36,846.48,SPEAKER_00,"As you can see, the use of an LC display, advanced chip,",0.9007
139,846.46,851.95,SPEAKER_00,"And what we're terming a scroll wheel here as well, because it's an integrated scroll wheel push button.",0.7722
140,851.99,854.84,SPEAKER_00,It wasn't quite what I think they had in mind with the joystick.,0.6623
141,855.46,859.97,SPEAKER_03,Why would that be more expensive than an individual push button and a scroll wheel together?,0.7441
142,861.25,863.07,SPEAKER_03,That's quite significantly expensive.,0.8257
143,864.55,869.24,SPEAKER_00,That's something you have to take up with the bean counters.,0.4389
144,870.44,874.04,SPEAKER_00,"As you can see, that's taken up well over half the price.",0.8117
145,875.23,890.24,SPEAKER_00,"So I'm very much open to suggestions of where we go, but because we need to shed what was for euros off of the price of what we really desired.",0.8451
146,890.22,899.41,SPEAKER_00,"This one comes in under price as you can see, but this was the one that sacrificed the material for the case and for the actual case design.",0.812
147,899.65,902.38,SPEAKER_03,We don't even have speakers here.,0.8883
148,902.5,905.92,SPEAKER_03,What about speakers and transmitters and stuff like that?,0.7399
149,906.14,906.95,SPEAKER_03,Have we affected that?,0.7615
150,907.0,910.51,SPEAKER_03,"No, we haven't.",0.882
151,910.87,913.43,SPEAKER_03,"Transmitter, receiver, speakers.",0.7977
152,914.58,917.74,SPEAKER_03,Plus the extra device itself that's going to be on the TV.,0.5446
153,917.76,919.06,SPEAKER_03,Is that going to be a button?,0.5167
154,919.74,921.42,SPEAKER_00,It literally would just be a button.,0.524
155,922.76,924.07,SPEAKER_00,We might have to...,0.7785
156,924.95,931.16,SPEAKER_00,"It looks like almost nothing... No, good call.",0.8741
157,931.22,931.76,SPEAKER_00,I missed that.,0.5177
158,932.85,935.27,SPEAKER_03,"I mean it's not on here, but...",0.8671
159,935.29,935.43,SPEAKER_00,Done.,0.644
160,935.45,936.61,SPEAKER_00,That's a very valid point.,0.8526
161,938.37,941.97,SPEAKER_03,Do we have to use an advanced chip for the LCD?,0.7993
162,944.05,944.4,SPEAKER_03,Yeah.,0.576
163,944.44,945.7,SPEAKER_00,OK.,0.643
164,945.72,951.17,SPEAKER_00,"So if we're going to go with the LCD display, then that's... What's that hand dynamo?",0.6154
165,951.67,953.11,SPEAKER_03,You have to wind it up?,0.8602
166,953.27,954.03,SPEAKER_00,"At least so, yeah.",0.4347
167,956.34,962.13,SPEAKER_00,"That would probably not be in keeping with the fashion statement and such, yeah.",0.7688
168,963.91,968.16,SPEAKER_02,It's basically the only new thing is the LCD on the remote.,0.6692
169,968.18,969.46,SPEAKER_00,We're manipulated by the joystick here.,0.5122
170,969.52,971.81,SPEAKER_02,On joystick here.,0.434
171,971.83,974.37,SPEAKER_00,Which I'm defining as scroll wheel.,0.7522
172,976.46,983.57,SPEAKER_03,"And we couldn't replace the joystick right because we would need four extra buttons to replace it up, down, left, and right.",0.7051
173,983.81,985.23,SPEAKER_03,And that would be more expensive than it.,0.7875
174,986.03,988.22,SPEAKER_03,But is the scroll wheel not just back and forward?,0.6251
175,989.5,997.75,SPEAKER_00,"Yeah, it's just because there was no actual definition for what a joystick might be that that's what I've labeled it for purposes of this evaluation.",0.8023
176,998.51,1001.58,SPEAKER_02,The LCD basically is the big selling point of it.,0.5266
177,1001.6,1005.02,SPEAKER_00,If we remove the LCD display we could save ourselves,0.756
178,1006.91,1008.11,SPEAKER_00,a fair amount.,0.8797
179,1009.63,1011.3,SPEAKER_02,That's what makes it original.,0.6388
180,1013.06,1017.5,SPEAKER_01,If we remove the LC display then there was absolutely no point to any of these meetings.,0.8574
181,1018.51,1021.61,SPEAKER_01,We just put our branding on any other remote control.,0.8899
182,1025.11,1029.14,SPEAKER_00,It's a shame we should possibly,0.8303
183,1031.21,1037.46,SPEAKER_00,"If we could have increased the price, we could have manufactured that, and then we could have got something far closer to what we were open to.",0.7275
184,1037.74,1042.12,SPEAKER_03,"Does this bear in mind that, I mean, it's a bit ridiculous that they're going to charge us?",0.7178
185,1043.7,1049.89,SPEAKER_03,Was it like this much money for three million if we're going to buy three million components?,0.7538
186,1050.75,1053.79,SPEAKER_00,"Again, you'll have to argue with the accountants on that one.",0.781
187,1055.08,1059.7,SPEAKER_00,"But for the purposes of this meeting, we're going to have to stick with these figures.",0.7319
188,1061.03,1068.56,SPEAKER_00,So I would say that it would seem like the general opinion is we're going to keep the LCD display because it's about what really separates us.,0.782
189,1068.92,1070.51,SPEAKER_00,It's like the cost it's going to incur.,0.6369
190,1070.55,1083.41,SPEAKER_00,Our people maybe not happy with but are willing to go ahead with this and going for a plastic solid case to keep the LCD.,0.8536
191,1084.37,1094.38,SPEAKER_01,How much extra would it be to keep the articulation?,0.8745
192,1095.42,1096.28,SPEAKER_00,It's hard to tell.,0.744
193,1096.3,1105.63,SPEAKER_00,I would say that you're at least going to take double curved and even then I'm not quite sure if that's incorporating the idea of articulation.,0.7777
194,1105.61,1106.05,SPEAKER_00,Yeah.,0.3
195,1106.07,1111.29,SPEAKER_01,"Well, I think it didn't require it to be double curved.",0.6585
196,1111.31,1112.97,SPEAKER_02,"Yeah, it can still be single curved.",0.6216
197,1113.13,1121.31,SPEAKER_01,It's just that the case would come and would be made in two parts and then joined together with an articulation.,0.8407
198,1121.29,1129.96,SPEAKER_03,Could we not get rid of the curvaceousness and focus on the menu being the best interface?,0.8681
199,1131.1,1133.44,SPEAKER_03,Because we have restrictions on software.,0.675
200,1133.46,1135.6,SPEAKER_02,"That's what you need for the joystick, I think.",0.4196
201,1135.62,1136.92,SPEAKER_03,"Oh, but it has to be.",0.633
202,1137.64,1148.17,SPEAKER_01,"I mean, if you look closer at the prototype here, the lines here along the grip are actually quite straight.",0.7723
203,1148.15,1151.98,SPEAKER_00,"But the curve's all over the hand, is it?",0.6117
204,1152.0,1159.01,SPEAKER_01,"Yeah, on the LCD, I mean, although we've done it with a curve, it could just as easily be done without curves.",0.7882
205,1159.69,1169.2,SPEAKER_01,The curve that's really needed is up here to keep the joystick in a good ergonomic position for it to have it rest on the top of the hand.,0.8589
206,1169.62,1172.32,SPEAKER_00,"Okay, my bad.",0.7977
207,1174.09,1176.66,SPEAKER_00,We wouldn't actually save a lot by reducing it anyway.,0.8028
208,1176.68,1182.59,SPEAKER_00,So I mean for the purposes of this meeting maybe we can state that single curve still allows articulation.,0.8895
209,1184.47,1189.02,SPEAKER_00,Unless we hear otherwise we could go ahead with that proposal.,0.8299
210,1190.52,1196.05,SPEAKER_03,I think the product is not going to perform so well for my criteria.,0.7027
211,1196.87,1198.38,SPEAKER_00,which is what we can get on to now.,0.883
212,1198.68,1207.57,SPEAKER_00,"As long as, so we're gonna say, we'll have to keep an eye on the time as well, but we're gonna say, single curve design.",0.6742
213,1208.23,1209.17,SPEAKER_03,Sample speaker.,0.922
214,1210.37,1211.53,SPEAKER_03,What is a sample speaker?,0.7856
215,1211.73,1213.68,SPEAKER_03,Is that somewhat similar to what we want?,0.8088
216,1214.26,1215.58,SPEAKER_03,"It could well be, but a constant.",0.7506
217,1215.6,1218.82,SPEAKER_01,Can I ask that voice response thing that we got the email about?,0.5829
218,1219.75,1221.33,SPEAKER_01,I thought it was completely pointless.,0.7925
219,1221.93,1223.96,SPEAKER_03,You got an email about Voice Respawn.,0.6637
220,1223.98,1224.72,SPEAKER_01,Yeah.,0.775
221,1224.74,1226.34,SPEAKER_01,I did not.,0.921
222,1226.36,1226.66,SPEAKER_01,All right.,0.1045
223,1226.68,1235.41,SPEAKER_01,"Basically, it was saying that our labs had come up with a chip that you could say hello to and it would say hello back in a friendly female voice.",0.7564
224,1236.89,1239.21,SPEAKER_00,"OK, yeah, we'll definitely won't go with that one.",0.5354
225,1239.23,1241.34,SPEAKER_03,"We won't go with that one, as you say.",0.6428
226,1241.6,1242.96,SPEAKER_00,"That's voice recognition, so.",0.93
227,1243.36,1244.48,SPEAKER_03,OK. OK.,0.7265
228,1246.3,1250.61,SPEAKER_00,"So, okay, battery definitely.",0.7572
229,1250.62,1255.13,SPEAKER_03,So it looks like we're going to get rid of the whole locator thing.,0.5979
230,1255.17,1261.78,SPEAKER_00,It looks like it unless we can manage to put it in under 0.2 euros.,0.8137
231,1263.8,1263.9,SPEAKER_03,Okay.,0.01
232,1263.92,1264.26,SPEAKER_00,Okay.,0.719
233,1264.52,1268.97,SPEAKER_00,"Maybe even, well, no, yeah, pretty much 0.2 euros, I'd say.",0.7538
234,1268.99,1270.15,SPEAKER_00,So we'll leave that one for now.,0.7676
235,1270.97,1273.35,SPEAKER_02,We'll go for a special color.,0.6383
236,1273.33,1282.89,SPEAKER_00,It's a case of I'm a slightly unsure 1.5 euro for one push button doesn't sound quite right.,0.7859
237,1282.93,1286.87,SPEAKER_00,So maybe it's a case of a push button is maybe one or more.,0.7859
238,1289.56,1291.4,SPEAKER_00,"Well, I was back for a case.",0.7254
239,1293.66,1295.79,SPEAKER_02,"Oh, do you already incorporate that?",0.661
240,1295.81,1297.47,SPEAKER_03,"Oh, especially for the case.",0.7328
241,1297.97,1299.27,SPEAKER_00,"Well, you got 0.5 there.",0.8132
242,1299.41,1302.06,SPEAKER_00,It's literally a case of whether or not this is correct.,0.7397
243,1302.54,1306.94,SPEAKER_00,"I'm not quite sure if they're, I don't think they mean 0.5 euros per button.",0.7747
244,1307.87,1307.96,SPEAKER_01,Okay.,0.0
245,1307.99,1314.13,SPEAKER_01,"Well, let's say that and then we can have our special colored case and then we at least have make it a little harder to lose.",0.8238
246,1314.63,1315.06,SPEAKER_00,There we go.,0.5607
247,1315.28,1321.08,SPEAKER_01,"Because most, most remotes are a fairly dingy color that gets camouflaged under any pile of crap.",0.8702
248,1321.54,1323.19,SPEAKER_03,"What's the default color, white or black?",0.6353
249,1324.46,1326.81,SPEAKER_00,Black's probably the normal colour you'd say.,0.5419
250,1328.05,1329.91,SPEAKER_00,I quite like that colour that you're fetching now.,0.6759
251,1330.38,1334.12,SPEAKER_00,Definitely make it glow in the dark even better.,0.833
252,1336.44,1339.79,SPEAKER_00,"So, will we go with that then?",0.797
253,1341.32,1348.83,SPEAKER_00,"OK. And we can see we'll come back to your evaluation, which you're probably now going to pan us.",0.8379
254,1349.13,1349.67,SPEAKER_00,But there you go.,0.3312
255,1350.59,1351.01,SPEAKER_03,OK.,0.8
256,1352.07,1357.84,SPEAKER_00,"So just to give you an idea, you'll want to go maybe a bit quickly as well.",0.8403
257,1357.86,1358.68,SPEAKER_00,I'm not sure how much time.,0.7925
258,1358.72,1361.1,SPEAKER_00,We've not hit the five-minute warning yet.,0.8064
259,1361.26,1368.43,SPEAKER_03,OK. OK. Ability to stop remote from being lost or to find them once they are lost?,0.6452
260,1369.35,1390.72,SPEAKER_01,um okay special color special color uh four four three three for being generous i think we can do three three we're being generous here with special color doesn't would i think make a difference it makes you stand out from you know it's lost in a big pile of crap it stands out from the rest of the crap,0.7174
261,1390.7,1391.54,SPEAKER_03,Okay.,0.444
262,1392.04,1393.72,SPEAKER_03,We've used a number of unused buttons.,0.7566
263,1393.8,1395.18,SPEAKER_03,"We're down to two buttons, is it?",0.7001
264,1395.68,1397.09,SPEAKER_01,Two buttons on a joystick.,0.7166
265,1397.13,1398.47,SPEAKER_03,"Okay, so that's a one, you know where?",0.678
266,1398.81,1399.25,SPEAKER_03,Yeah.,0.442
267,1399.83,1400.93,SPEAKER_00,I'd say we're doing well there.,0.6948
268,1401.09,1401.85,SPEAKER_03,"Okay, that was good.",0.722
269,1402.91,1409.14,SPEAKER_03,"Easy to use interface, buttons, menu, menus, call, that's good.",0.6878
270,1409.16,1410.82,SPEAKER_03,"Okay, that's what I'm doing so badly.",0.5447
271,1410.86,1413.04,SPEAKER_03,Easy to use.,0.8837
272,1413.78,1415.11,SPEAKER_03,"Oh, okay, let's forget that one.",0.7158
273,1415.59,1416.61,SPEAKER_03,Fancy looking.,0.9165
274,1418.53,1420.31,SPEAKER_01,It doesn't get much.,0.7528
275,1420.45,1421.15,SPEAKER_03,Sure.,0.666
276,1421.17,1423.32,SPEAKER_03,We could do whatever we like with the LCD.,0.7353
277,1423.34,1426.93,SPEAKER_03,"Yeah, that's just assuming it's a good LCD display.",0.6459
278,1427.37,1428.83,SPEAKER_03,Maybe I was panicking for no reason.,0.61
279,1428.95,1435.17,SPEAKER_02,I'll tell you we've got two because the fanciest would be the double curve.,0.6075
280,1435.97,1438.04,SPEAKER_03,"Yeah, maybe a bit, yeah.",0.5872
281,1438.06,1439.12,SPEAKER_03,With the articulators.,0.529
282,1439.32,1439.82,SPEAKER_03,There we go.,0.8993
283,1439.98,1448.93,SPEAKER_03,"That's better to more accurate numbers, no logically innovative.",0.7948
284,1449.97,1453.22,SPEAKER_03,"Well, we're getting rid of the locative thing, which is a shame.",0.7721
285,1453.84,1454.68,SPEAKER_03,"Which, yeah.",0.814
286,1455.64,1458.19,SPEAKER_01,"I don't need for three for this, for that.",0.7458
287,1458.17,1458.63,SPEAKER_03,You're free.,0.478
288,1459.29,1459.39,SPEAKER_01,Yeah.,0.324
289,1460.15,1471.63,SPEAKER_01,"I mean, the menus thing is something you don't normally see on a remote, but you see it in a lot of other places.",0.7848
290,1472.61,1473.81,SPEAKER_03,"Yeah, mobile phones.",0.539
291,1474.39,1479.4,SPEAKER_03,And what you're doing is moving the menu from the television to the remote control source.,0.6559
292,1480.52,1480.66,SPEAKER_03,Mm-hmm.,0.143
293,1480.68,1481.18,SPEAKER_03,You say free?,0.8743
294,1481.78,1483.44,SPEAKER_03,I might go as far as two in there.,0.6547
295,1483.46,1483.79,SPEAKER_03,Free.,0.814
296,1484.77,1485.73,SPEAKER_01,I'd give you three.,0.499
297,1486.01,1486.87,SPEAKER_03,I'd give you three.,0.298
298,1487.23,1487.43,SPEAKER_03,Three.,0.514
299,1489.89,1491.79,SPEAKER_00,We'll get to hand on the next one anyway.,0.8203
300,1492.34,1493.78,SPEAKER_03,It's here where some people find pleasing.,0.3607
301,1494.9,1497.56,SPEAKER_03,"Sponginess is what they really would have wanted, apparently.",0.8174
302,1497.64,1498.18,SPEAKER_00,"It is, yeah.",0.5197
303,1498.48,1499.12,SPEAKER_00,Don't blame them.,0.865
304,1501.11,1505.17,SPEAKER_00,Because of the way that we've minimised the number of buttons and such.,0.7219
305,1507.42,1508.62,SPEAKER_00,"Plastic, it sucks.",0.7237
306,1509.1,1512.02,SPEAKER_00,But it's no worse than any of the other remote controls they have.,0.6698
307,1512.38,1512.78,SPEAKER_00,That's true.,0.817
308,1513.06,1514.35,SPEAKER_03,It's not a step backwards.,0.826
309,1514.7,1526.81,SPEAKER_03,"Okay, that's totally thrown everything off balance.",0.7173
310,1527.77,1530.3,SPEAKER_03,Inspired by the latest interior and clothing fashion.,0.7917
311,1530.32,1533.82,SPEAKER_03,We could what color will we gonna make leopard print?,0.6967
312,1535.0,1539.62,SPEAKER_01,I would say give us a give a selection of colors.,0.8047
313,1539.61,1542.51,SPEAKER_01,We're in yellow for the prototype because we had yellow.,0.6724
314,1543.11,1545.72,SPEAKER_01,"If I were buying one, I'd go for purple.",0.8471
